,res_type,state_ab,zip_code,median
1523,hotdogs,CA,90242.0,76695.0
1526,hotdogs,CA,90706.0,300000.0
1532,hotdogs,CA,90240.0,300000.0
1533,hotdogs,CA,90723.0,45286.0
1536,hotdogs,CA,90723.0,45286.0
1539,hotdogs,CA,90706.0,300000.0
1541,hotdogs,CA,90240.0,300000.0
1555,hotdogs,CA,90250.0,40862.0
1556,hotdogs,CA,90278.0,300000.0
1563,hotdogs,CA,90250.0,40862.0
1564,hotdogs,CA,90260.0,45831.0
1567,hotdogs,CA,90245.0,86968.0
1575,hotdogs,CA,90278.0,300000.0
1576,hotdogs,CA,90266.0,206024.0
1581,hotdogs,CA,90249.0,52730.0
1588,hotdogs,CA,90247.0,35604.0
1592,hotdogs,CA,90247.0,35604.0
1594,hotdogs,CA,90247.0,35604.0
1595,hotdogs,CA,90248.0,300000.0
1597,hotdogs,CA,90222.0,28460.0
1600,hotdogs,CA,90501.0,63008.0
1601,hotdogs,CA,90248.0,300000.0
1602,hotdogs,CA,90501.0,63008.0
1604,hotdogs,CA,90504.0,300000.0
1606,hotdogs,CA,90250.0,40862.0
1609,hotdogs,CA,90504.0,300000.0
1612,hotdogs,CA,90061.0,44268.0
1613,hotdogs,CA,90504.0,300000.0
1614,hotdogs,CA,90746.0,48895.0
1618,hotdogs,CA,90746.0,48895.0
1619,hotdogs,CA,90247.0,35604.0
1624,hotdogs,CA,90249.0,52730.0
1628,hotdogs,CA,90247.0,35604.0
1632,hotdogs,CA,90504.0,300000.0
1637,hotdogs,CA,90248.0,300000.0
1648,hotdogs,CA,90260.0,45831.0
1650,hotdogs,CA,90249.0,52730.0
1651,hotdogs,CA,90260.0,45831.0
1653,hotdogs,CA,90250.0,40862.0
1654,hotdogs,CA,90248.0,300000.0
1660,hotdogs,CA,90260.0,45831.0
1661,hotdogs,CA,90304.0,36108.0
1664,hotdogs,CA,90304.0,36108.0
1680,hotdogs,CA,90249.0,52730.0
1681,hotdogs,CA,90250.0,40862.0
1688,hotdogs,CA,90260.0,45831.0
1694,hotdogs,CA,90503.0,300000.0
1696,hotdogs,CA,90260.0,45831.0
1712,hotdogs,CA,90503.0,300000.0
1714,hotdogs,CA,90503.0,300000.0
1723,hotdogs,CA,90270.0,21049.0
1726,hotdogs,CA,90280.0,42954.0
1728,hotdogs,CA,90280.0,42954.0
1733,hotdogs,CA,90280.0,42954.0
1750,hotdogs,CA,90278.0,300000.0
1754,hotdogs,CA,90245.0,86968.0
1756,hotdogs,CA,90278.0,300000.0
1758,hotdogs,CA,90250.0,40862.0
1770,hotdogs,CA,90280.0,42954.0
1777,hotdogs,CA,90280.0,42954.0
1779,hotdogs,CA,90280.0,42954.0
1781,hotdogs,CA,90262.0,41431.0
1782,hotdogs,CA,90262.0,41431.0
1784,hotdogs,CA,90280.0,42954.0
1788,hotdogs,CA,90723.0,45286.0
1789,hotdogs,CA,90280.0,42954.0
1791,hotdogs,CA,90280.0,42954.0
1801,hotdogs,CA,90250.0,40862.0
1826,hotdogs,CA,90201.0,56738.0
1827,hotdogs,CA,90201.0,56738.0
1849,hotdogs,CA,90280.0,42954.0
1851,hotdogs,CA,90242.0,76695.0
1856,hotdogs,CA,90201.0,56738.0
1912,hotdogs,CA,90045.0,107969.0
1918,hotdogs,CA,90045.0,107969.0
1928,hotdogs,CA,90045.0,107969.0
1930,hotdogs,CA,90303.0,80697.0
1940,hotdogs,CA,90045.0,107969.0
1945,hotdogs,CA,90045.0,107969.0
1946,hotdogs,CA,90304.0,36108.0
1952,hotdogs,CA,90047.0,26090.0
1960,hotdogs,CA,90303.0,80697.0
1966,hotdogs,CA,90250.0,40862.0
1969,hotdogs,CA,90249.0,52730.0
1970,hotdogs,CA,90245.0,86968.0
1972,hotdogs,CA,90250.0,40862.0
2004,hotdogs,CA,90064.0,300000.0
2019,hotdogs,CA,90405.0,46977.0
2037,hotdogs,CA,90505.0,300000.0
2039,hotdogs,CA,90505.0,300000.0
2045,hotdogs,CA,90505.0,300000.0
2047,hotdogs,CA,90717.0,140323.0
2059,hotdogs,CA,90745.0,57020.0
2062,hotdogs,CA,90710.0,48109.0
2065,hotdogs,CA,90502.0,63800.0
2068,hotdogs,CA,90744.0,31470.0
2070,hotdogs,CA,90501.0,63008.0
2073,hotdogs,CA,90745.0,57020.0
2076,hotdogs,CA,90745.0,57020.0
2079,hotdogs,CA,90501.0,63008.0
2081,hotdogs,CA,90746.0,48895.0
2083,hotdogs,CA,90505.0,300000.0
2092,hotdogs,CA,90717.0,140323.0
2093,hotdogs,CA,90744.0,31470.0
2094,hotdogs,CA,90746.0,48895.0
2095,hotdogs,CA,90505.0,300000.0
2110,hotdogs,CA,90503.0,300000.0
2117,hotdogs,CA,90501.0,63008.0
2122,hotdogs,CA,90502.0,63800.0
2124,hotdogs,CA,90504.0,300000.0
2127,hotdogs,CA,90503.0,300000.0
2128,hotdogs,CA,90502.0,63800.0
2140,hotdogs,CA,90503.0,300000.0
2143,hotdogs,CA,90717.0,140323.0
2144,hotdogs,CA,90717.0,140323.0
2145,hotdogs,CA,90505.0,300000.0
2154,hotdogs,CA,90717.0,140323.0
2167,hotdogs,CA,90670.0,60661.0
2194,hotdogs,CA,90650.0,300000.0
2200,hotdogs,CA,90606.0,58849.0
2207,hotdogs,CA,90670.0,60661.0
2219,hotdogs,CA,90670.0,60661.0
2221,hotdogs,CA,90605.0,300000.0
2226,hotdogs,CA,90631.0,72539.0
2233,hotdogs,CA,91745.0,57321.0
2235,hotdogs,CA,90631.0,72539.0
2236,hotdogs,CA,90638.0,96936.0
2238,hotdogs,CA,90638.0,96936.0
2252,hotdogs,CA,90650.0,300000.0
2254,hotdogs,CA,90670.0,60661.0
2260,hotdogs,CA,90660.0,73063.0
2261,hotdogs,CA,90670.0,60661.0
2262,hotdogs,CA,90660.0,73063.0
2266,hotdogs,CA,90670.0,60661.0
2268,hotdogs,CA,90640.0,49628.0
2271,hotdogs,CA,90605.0,300000.0
2276,hotdogs,CA,90660.0,73063.0
2287,hotdogs,CA,90660.0,73063.0
2289,hotdogs,CA,90620.0,73636.0
2290,hotdogs,CA,92804.0,300000.0
2297,hotdogs,CA,92801.0,47315.0
2311,hotdogs,CA,92804.0,300000.0
2312,hotdogs,CA,90630.0,300000.0
2316,hotdogs,CA,92804.0,300000.0
2318,hotdogs,CA,92801.0,47315.0
2319,hotdogs,CA,90630.0,300000.0
2322,hotdogs,CA,90630.0,300000.0
2328,hotdogs,CA,90703.0,96089.0
2333,hotdogs,CA,92801.0,47315.0
2339,hotdogs,CA,92801.0,47315.0
2341,hotdogs,CA,90620.0,73636.0
2343,hotdogs,CA,92801.0,47315.0
2348,hotdogs,CA,90620.0,73636.0
2352,hotdogs,CA,90620.0,73636.0
2358,hotdogs,CA,90630.0,300000.0
2365,hotdogs,CA,90638.0,96936.0
2369,hotdogs,CA,90638.0,96936.0
2377,hotdogs,CA,92845.0,300000.0
2378,hotdogs,CA,90620.0,73636.0
2381,hotdogs,CA,90680.0,47046.0
2384,hotdogs,CA,90620.0,73636.0
2387,hotdogs,CA,90620.0,73636.0
2389,hotdogs,CA,90620.0,73636.0
2390,hotdogs,CA,90620.0,73636.0
2410,hotdogs,CA,90620.0,73636.0
2457,hotdogs,CA,92833.0,300000.0
2460,hotdogs,CA,92833.0,300000.0
2466,hotdogs,CA,90670.0,60661.0
2475,hotdogs,CA,90605.0,300000.0
2484,hotdogs,CA,90606.0,58849.0
2486,hotdogs,CA,90606.0,58849.0
2489,hotdogs,CA,90022.0,44387.0
2507,hotdogs,CA,90650.0,300000.0
2510,hotdogs,CA,90706.0,300000.0
2514,hotdogs,CA,90703.0,96089.0
2518,hotdogs,CA,90703.0,96089.0
2520,hotdogs,CA,90706.0,300000.0
2521,hotdogs,CA,90650.0,300000.0
2522,hotdogs,CA,90241.0,53192.0
2528,hotdogs,CA,90706.0,300000.0
2532,hotdogs,CA,90706.0,300000.0
2536,hotdogs,CA,90240.0,300000.0
2538,hotdogs,CA,90640.0,49628.0
2543,hotdogs,CA,90640.0,49628.0
2549,hotdogs,CA,90240.0,300000.0
2555,hotdogs,CA,90602.0,48157.0
2556,hotdogs,CA,90660.0,73063.0
2557,hotdogs,CA,90650.0,300000.0
2559,hotdogs,CA,90650.0,300000.0
2560,hotdogs,CA,90650.0,300000.0
2568,hotdogs,CA,90606.0,58849.0
2572,hotdogs,CA,90650.0,300000.0
2574,hotdogs,CA,90650.0,300000.0
2581,hotdogs,CA,92683.0,43211.0
2589,hotdogs,CA,92841.0,67012.0
2592,hotdogs,CA,92840.0,0.0
2597,hotdogs,CA,90630.0,300000.0
2598,hotdogs,CA,90630.0,300000.0
2599,hotdogs,CA,92683.0,43211.0
2601,hotdogs,CA,92840.0,0.0
2603,hotdogs,CA,90680.0,47046.0
2610,hotdogs,CA,92844.0,55347.0
2612,hotdogs,CA,92683.0,43211.0
2617,hotdogs,CA,92683.0,43211.0
2618,hotdogs,CA,92683.0,43211.0
2619,hotdogs,CA,92683.0,43211.0
2622,hotdogs,CA,90716.0,96094.0
2629,hotdogs,CA,90650.0,300000.0
2632,hotdogs,CA,90703.0,96089.0
2633,hotdogs,CA,90713.0,75940.0
2640,hotdogs,CA,90650.0,300000.0
2646,hotdogs,CA,90713.0,75940.0
2651,hotdogs,CA,90713.0,75940.0
2653,hotdogs,CA,90808.0,300000.0
2665,hotdogs,CA,90713.0,75940.0
2666,hotdogs,CA,90650.0,300000.0
2669,hotdogs,CA,90703.0,96089.0
2671,hotdogs,CA,90805.0,52217.0
2674,hotdogs,CA,90242.0,76695.0
2675,hotdogs,CA,90712.0,99591.0
2683,hotdogs,CA,90502.0,63800.0
2684,hotdogs,CA,90745.0,57020.0
2685,hotdogs,CA,90505.0,300000.0
2689,hotdogs,CA,90275.0,105522.0
2698,hotdogs,CA,90745.0,57020.0
2699,hotdogs,CA,90744.0,31470.0
2703,hotdogs,CA,90745.0,57020.0
2707,hotdogs,CA,90275.0,105522.0
2708,hotdogs,CA,90745.0,57020.0
2711,hotdogs,CA,90712.0,99591.0
2712,hotdogs,CA,90807.0,77305.0
2713,hotdogs,CA,90713.0,75940.0
2714,hotdogs,CA,90706.0,300000.0
2716,hotdogs,CA,90815.0,63316.0
2717,hotdogs,CA,90712.0,99591.0
2719,hotdogs,CA,90712.0,99591.0
2723,hotdogs,CA,90807.0,77305.0
2724,hotdogs,CA,90712.0,99591.0
2726,hotdogs,CA,90807.0,77305.0
2727,hotdogs,CA,90712.0,99591.0
2730,hotdogs,CA,90712.0,99591.0
2733,hotdogs,CA,90815.0,63316.0
2742,hotdogs,CA,90805.0,52217.0
2753,hotdogs,CA,90808.0,300000.0
2755,hotdogs,CA,90716.0,96094.0
2759,hotdogs,CA,90815.0,63316.0
2761,hotdogs,CA,90808.0,300000.0
2771,hotdogs,CA,90805.0,52217.0
2774,hotdogs,CA,90701.0,61821.0
2775,hotdogs,CA,90713.0,75940.0
2779,hotdogs,CA,92845.0,300000.0
2785,hotdogs,CA,92845.0,300000.0
2837,hotdogs,CA,90723.0,45286.0
2838,hotdogs,CA,90280.0,42954.0
2848,hotdogs,CA,90805.0,52217.0
2851,hotdogs,CA,90706.0,300000.0
2857,hotdogs,CA,90810.0,94556.0
2858,hotdogs,CA,90810.0,94556.0
2865,hotdogs,CA,90810.0,94556.0
2873,hotdogs,CA,90501.0,63008.0
2876,hotdogs,CA,90810.0,94556.0
2879,hotdogs,CA,90744.0,31470.0
2885,hotdogs,CA,90248.0,300000.0
2895,hotdogs,CA,90745.0,57020.0
2902,hotdogs,CA,90807.0,77305.0
2904,hotdogs,CA,90807.0,77305.0
2911,hotdogs,CA,90813.0,24828.0
2914,hotdogs,CA,90806.0,37827.0
2916,hotdogs,CA,90804.0,39139.0
2920,hotdogs,CA,90802.0,28386.0
2926,hotdogs,CA,90813.0,24828.0
2927,hotdogs,CA,90805.0,52217.0
2928,hotdogs,CA,90802.0,28386.0
2936,hotdogs,CA,90806.0,37827.0
2938,hotdogs,CA,90815.0,63316.0
2940,hotdogs,CA,90804.0,39139.0
2993,hotdogs,CA,90807.0,77305.0
2995,hotdogs,VA,20109.0,50724.0
2999,hotdogs,CA,90808.0,300000.0
3001,hotdogs,CA,90813.0,24828.0
3004,hotdogs,CA,90740.0,65316.0
3007,hotdogs,CA,90806.0,37827.0
3011,hotdogs,CA,90806.0,37827.0
3013,hotdogs,CA,90815.0,63316.0
3019,hotdogs,CA,90723.0,45286.0
3034,hotdogs,CA,90813.0,24828.0
3036,hotdogs,CA,90755.0,36506.0
3044,hotdogs,CA,90802.0,28386.0
3047,hotdogs,CA,90712.0,99591.0
3052,hotdogs,CA,90805.0,52217.0
3054,hotdogs,CA,90806.0,37827.0
3064,hotdogs,CA,90805.0,52217.0
3065,hotdogs,CA,90712.0,99591.0
3072,hotdogs,CA,90701.0,61821.0
3077,hotdogs,CA,90706.0,300000.0
3103,hotdogs,CA,90807.0,77305.0
3107,hotdogs,CA,90755.0,36506.0
3136,hotdogs,CA,90803.0,104705.0
3146,hotdogs,CA,90712.0,99591.0
3160,hotdogs,CA,91107.0,24459.0
3162,hotdogs,CA,91007.0,52547.0
3195,hotdogs,CA,91803.0,58614.0
3203,hotdogs,CA,91106.0,35231.0
3240,hotdogs,CA,91776.0,47607.0
3249,hotdogs,CA,91103.0,44804.0
3251,hotdogs,CA,91030.0,55405.0
3253,hotdogs,CA,91776.0,47607.0
3295,hotdogs,CA,91776.0,47607.0
3296,hotdogs,CA,91104.0,300000.0
3297,hotdogs,CA,91801.0,104023.0
3304,hotdogs,CA,91001.0,300000.0
3309,hotdogs,CA,91007.0,52547.0
3320,hotdogs,CA,91770.0,66462.0
3326,hotdogs,CA,91104.0,300000.0
3327,hotdogs,CA,91107.0,24459.0
3333,hotdogs,CA,91803.0,58614.0
3336,hotdogs,CA,91803.0,58614.0
3339,hotdogs,CA,91104.0,300000.0
3342,hotdogs,CA,91803.0,58614.0
3348,hotdogs,CA,91770.0,66462.0
3439,hotdogs,CA,90027.0,64881.0
3454,hotdogs,CA,91201.0,70374.0
3470,hotdogs,CA,91303.0,88567.0
3493,hotdogs,CA,91307.0,89857.0
3495,hotdogs,CA,91324.0,44427.0
3523,hotdogs,CA,91364.0,44205.0
3527,hotdogs,CA,91303.0,88567.0
3535,hotdogs,CA,91311.0,90602.0
3536,hotdogs,CA,91303.0,88567.0
3588,hotdogs,CA,91324.0,44427.0
3638,hotdogs,CA,91345.0,300000.0
3640,hotdogs,CA,91405.0,37333.0
3667,hotdogs,CA,91411.0,22542.0
3669,hotdogs,CA,91406.0,39263.0
3677,hotdogs,CA,91402.0,42001.0
3679,hotdogs,CA,91405.0,37333.0
3681,hotdogs,CA,91402.0,42001.0
3687,hotdogs,CA,91402.0,42001.0
3704,hotdogs,CA,91402.0,42001.0
3718,hotdogs,CA,91403.0,63169.0
3722,hotdogs,CA,91343.0,85144.0
