,res_type,state_ab,zip_code,median
2989,mex/tex-mex,CA,90807.0,77305.0
2991,mex/tex-mex,CA,90806.0,37827.0
2998,mex/tex-mex,CA,90803.0,104705.0
3017,mex/tex-mex,CA,90808.0,300000.0
3022,mex/tex-mex,CA,90723.0,45286.0
3024,mex/tex-mex,CA,90712.0,99591.0
3030,mex/tex-mex,CA,90807.0,77305.0
3033,mex/tex-mex,CA,90706.0,300000.0
3035,mex/tex-mex,CA,90814.0,47193.0
3040,mex/tex-mex,CA,90804.0,39139.0
3046,mex/tex-mex,CA,90807.0,77305.0
3048,mex/tex-mex,CA,90805.0,52217.0
3050,mex/tex-mex,CA,90815.0,63316.0
3051,mex/tex-mex,CA,90813.0,24828.0
3070,mex/tex-mex,CA,90805.0,52217.0
3071,mex/tex-mex,CA,90805.0,52217.0
3079,mex/tex-mex,CA,90813.0,24828.0
3081,mex/tex-mex,CA,90806.0,37827.0
3083,mex/tex-mex,CA,90746.0,48895.0
3092,mex/tex-mex,CA,90806.0,37827.0
3095,mex/tex-mex,CA,90807.0,77305.0
3098,mex/tex-mex,CA,90813.0,24828.0
3111,mex/tex-mex,CA,90802.0,28386.0
3112,mex/tex-mex,CA,90802.0,28386.0
3116,mex/tex-mex,CA,90802.0,28386.0
3128,mex/tex-mex,CA,90803.0,104705.0
3132,mex/tex-mex,CA,90803.0,104705.0
3147,mex/tex-mex,CA,90803.0,104705.0
3165,mex/tex-mex,CA,91776.0,47607.0
3166,mex/tex-mex,CA,91107.0,24459.0
3171,mex/tex-mex,CA,91107.0,24459.0
3206,mex/tex-mex,CA,90041.0,59408.0
3208,mex/tex-mex,CA,91803.0,58614.0
3213,mex/tex-mex,CA,90042.0,49009.0
3223,mex/tex-mex,CA,91107.0,24459.0
3226,mex/tex-mex,CA,91101.0,43316.0
3237,mex/tex-mex,CA,91101.0,43316.0
3238,mex/tex-mex,CA,91104.0,300000.0
3242,mex/tex-mex,CA,91001.0,300000.0
3243,mex/tex-mex,CA,91106.0,35231.0
3244,mex/tex-mex,CA,91101.0,43316.0
3246,mex/tex-mex,CA,91104.0,300000.0
3254,mex/tex-mex,CA,91101.0,43316.0
3255,mex/tex-mex,CA,91107.0,24459.0
3265,mex/tex-mex,CA,91101.0,43316.0
3286,mex/tex-mex,CA,91106.0,35231.0
3289,mex/tex-mex,CA,91101.0,43316.0
3293,mex/tex-mex,CA,91101.0,43316.0
3299,mex/tex-mex,CA,91104.0,300000.0
3300,mex/tex-mex,CA,91104.0,300000.0
3303,mex/tex-mex,CA,91104.0,300000.0
3308,mex/tex-mex,CA,91776.0,47607.0
3318,mex/tex-mex,CA,91101.0,43316.0
3324,mex/tex-mex,CA,91776.0,47607.0
3325,mex/tex-mex,CA,91776.0,47607.0
3332,mex/tex-mex,CA,91104.0,300000.0
3334,mex/tex-mex,CA,91780.0,19836.0
3347,mex/tex-mex,CA,91107.0,24459.0
3363,mex/tex-mex,CA,91502.0,35793.0
3375,mex/tex-mex,CA,91204.0,55120.0
3378,mex/tex-mex,CA,91204.0,55120.0
3384,mex/tex-mex,CA,91506.0,300000.0
3403,mex/tex-mex,CA,91214.0,86533.0
3428,mex/tex-mex,CA,90027.0,64881.0
3435,mex/tex-mex,CA,91201.0,70374.0
3451,mex/tex-mex,CA,91502.0,35793.0
3461,mex/tex-mex,CA,90065.0,300000.0
3464,mex/tex-mex,CA,90041.0,59408.0
3471,mex/tex-mex,CA,91304.0,41995.0
3473,mex/tex-mex,CA,91367.0,72104.0
3474,mex/tex-mex,CA,91367.0,72104.0
3499,mex/tex-mex,CA,91324.0,44427.0
3502,mex/tex-mex,CA,91304.0,41995.0
3516,mex/tex-mex,CA,91302.0,300000.0
3518,mex/tex-mex,CA,91356.0,44404.0
3522,mex/tex-mex,CA,91303.0,88567.0
3526,mex/tex-mex,CA,91311.0,90602.0
3530,mex/tex-mex,CA,91324.0,44427.0
3531,mex/tex-mex,CA,91335.0,59693.0
3532,mex/tex-mex,CA,91311.0,90602.0
3533,mex/tex-mex,CA,91303.0,88567.0
3569,mex/tex-mex,CA,91324.0,44427.0
3571,mex/tex-mex,CA,91335.0,59693.0
3581,mex/tex-mex,CA,91335.0,59693.0
3595,mex/tex-mex,CA,91335.0,59693.0
3596,mex/tex-mex,CA,91406.0,39263.0
3597,mex/tex-mex,CA,91406.0,39263.0
3600,mex/tex-mex,CA,91324.0,44427.0
3610,mex/tex-mex,CA,91406.0,39263.0
3611,mex/tex-mex,CA,91335.0,59693.0
3645,mex/tex-mex,CA,91405.0,37333.0
3649,mex/tex-mex,CA,91405.0,37333.0
3651,mex/tex-mex,CA,91405.0,37333.0
3653,mex/tex-mex,CA,91340.0,66670.0
3666,mex/tex-mex,CA,91405.0,37333.0
3672,mex/tex-mex,CA,91403.0,63169.0
3674,mex/tex-mex,CA,91402.0,42001.0
3680,mex/tex-mex,CA,91343.0,85144.0
3688,mex/tex-mex,CA,91402.0,42001.0
3709,mex/tex-mex,CA,91331.0,36414.0
3716,mex/tex-mex,CA,91405.0,37333.0
3724,mex/tex-mex,CA,91423.0,78022.0
3725,mex/tex-mex,CA,91402.0,42001.0
3734,mex/tex-mex,CA,91324.0,44427.0
3737,mex/tex-mex,CA,91343.0,85144.0
3739,mex/tex-mex,CA,91324.0,44427.0
3742,mex/tex-mex,CA,91325.0,61041.0
3745,mex/tex-mex,CA,91401.0,54369.0
3747,mex/tex-mex,CA,91402.0,42001.0
3751,mex/tex-mex,CA,91401.0,54369.0
3765,mex/tex-mex,CA,91352.0,76038.0
3768,mex/tex-mex,CA,91505.0,300000.0
3770,mex/tex-mex,CA,91605.0,26032.0
3782,mex/tex-mex,CA,91352.0,76038.0
3783,mex/tex-mex,CA,91352.0,76038.0
3806,mex/tex-mex,CA,91601.0,40557.0
3807,mex/tex-mex,CA,91504.0,63799.0
3810,mex/tex-mex,CA,91605.0,26032.0
3816,mex/tex-mex,CA,91604.0,300000.0
3820,mex/tex-mex,CA,91606.0,41169.0
3823,mex/tex-mex,CA,91601.0,40557.0
3830,mex/tex-mex,CA,91505.0,300000.0
3839,mex/tex-mex,CA,91605.0,26032.0
3841,mex/tex-mex,CA,91505.0,300000.0
3842,mex/tex-mex,CA,91352.0,76038.0
3847,mex/tex-mex,CA,91352.0,76038.0
3849,mex/tex-mex,CA,91405.0,37333.0
3855,mex/tex-mex,CA,91791.0,104414.0
3857,mex/tex-mex,CA,91723.0,64833.0
3865,mex/tex-mex,CA,91741.0,300000.0
3866,mex/tex-mex,CA,91740.0,300000.0
3889,mex/tex-mex,CA,91701.0,34071.0
3917,mex/tex-mex,CA,90063.0,52980.0
3921,mex/tex-mex,CA,90640.0,49628.0
3923,mex/tex-mex,CA,91801.0,104023.0
3929,mex/tex-mex,CA,91801.0,104023.0
3940,mex/tex-mex,CA,91731.0,55648.0
3942,mex/tex-mex,CA,92110.0,122111.0
3946,mex/tex-mex,CA,92104.0,54831.0
3975,mex/tex-mex,CA,92102.0,30825.0
3980,mex/tex-mex,CA,92106.0,300000.0
3985,mex/tex-mex,CA,92105.0,300000.0
3986,mex/tex-mex,CA,91950.0,13276.0
3989,mex/tex-mex,CA,92104.0,54831.0
3990,mex/tex-mex,CA,92101.0,69051.0
3992,mex/tex-mex,CA,92102.0,30825.0
3997,mex/tex-mex,CA,92101.0,69051.0
4002,mex/tex-mex,CA,92104.0,54831.0
4010,mex/tex-mex,CA,92113.0,30148.0
4023,mex/tex-mex,CA,92102.0,30825.0
4027,mex/tex-mex,CA,92104.0,54831.0
4035,mex/tex-mex,CA,92103.0,88389.0
4037,mex/tex-mex,CA,92116.0,37570.0
4039,mex/tex-mex,CA,92101.0,69051.0
4042,mex/tex-mex,CA,92116.0,37570.0
4045,mex/tex-mex,CA,92113.0,30148.0
4050,mex/tex-mex,CA,92105.0,300000.0
4056,mex/tex-mex,CA,92113.0,30148.0
4058,mex/tex-mex,CA,92113.0,30148.0
4059,mex/tex-mex,CA,92105.0,300000.0
4062,mex/tex-mex,CA,92115.0,28255.0
4063,mex/tex-mex,CA,92116.0,37570.0
4072,mex/tex-mex,CA,93277.0,87021.0
4079,mex/tex-mex,CA,93277.0,87021.0
4080,mex/tex-mex,CA,93291.0,25640.0
4091,mex/tex-mex,CA,93277.0,87021.0
4096,mex/tex-mex,CA,93277.0,87021.0
4098,mex/tex-mex,CA,93277.0,87021.0
4123,mex/tex-mex,CA,93277.0,87021.0
4125,mex/tex-mex,CA,93277.0,87021.0
4135,mex/tex-mex,CA,93291.0,25640.0
4139,mex/tex-mex,CA,93292.0,32526.0
4141,mex/tex-mex,CA,93291.0,25640.0
4144,mex/tex-mex,CA,93304.0,56986.0
4148,mex/tex-mex,CA,93309.0,42479.0
4158,mex/tex-mex,CA,93304.0,56986.0
4164,mex/tex-mex,CA,93304.0,56986.0
4167,mex/tex-mex,CA,93309.0,42479.0
4179,mex/tex-mex,CA,93304.0,56986.0
4181,mex/tex-mex,CA,93309.0,42479.0
4182,mex/tex-mex,CA,93307.0,18277.0
4183,mex/tex-mex,CA,93313.0,46767.0
4185,mex/tex-mex,CA,93309.0,42479.0
4192,mex/tex-mex,CA,93306.0,59094.0
4195,mex/tex-mex,CA,93306.0,59094.0
4205,mex/tex-mex,CA,93305.0,52669.0
4213,mex/tex-mex,CA,93306.0,59094.0
4217,mex/tex-mex,CA,93305.0,52669.0
4219,mex/tex-mex,CA,93305.0,52669.0
4220,mex/tex-mex,CA,93305.0,52669.0
4226,mex/tex-mex,CA,93305.0,52669.0
4234,mex/tex-mex,CA,93305.0,52669.0
4237,mex/tex-mex,CA,93309.0,42479.0
4243,mex/tex-mex,CA,93309.0,42479.0
4244,mex/tex-mex,CA,93309.0,42479.0
4256,mex/tex-mex,CA,93309.0,42479.0
4283,mex/tex-mex,CA,93312.0,68372.0
4291,mex/tex-mex,CA,93311.0,91187.0
4293,mex/tex-mex,CA,93308.0,35774.0
4294,mex/tex-mex,CA,93312.0,68372.0
4295,mex/tex-mex,CA,93312.0,68372.0
4301,mex/tex-mex,CA,93312.0,68372.0
4304,mex/tex-mex,CA,93308.0,35774.0
4307,mex/tex-mex,CA,93312.0,68372.0
4311,mex/tex-mex,CA,93312.0,68372.0
4313,mex/tex-mex,CA,93308.0,35774.0
4323,mex/tex-mex,CA,93433.0,300000.0
4324,mex/tex-mex,CA,93433.0,300000.0
4325,mex/tex-mex,CA,93420.0,63124.0
4330,mex/tex-mex,CA,93433.0,300000.0
4333,mex/tex-mex,CA,93433.0,300000.0
4343,mex/tex-mex,CA,93420.0,63124.0
4345,mex/tex-mex,CA,93420.0,63124.0
4346,mex/tex-mex,CA,93449.0,94742.0
4347,mex/tex-mex,CA,93420.0,63124.0
4350,mex/tex-mex,CA,93445.0,48931.0
4356,mex/tex-mex,CA,93420.0,63124.0
4383,mex/tex-mex,CA,93534.0,56932.0
4387,mex/tex-mex,CA,93536.0,57343.0
4407,mex/tex-mex,CA,93534.0,56932.0
4408,mex/tex-mex,CA,93534.0,56932.0
4422,mex/tex-mex,CA,93612.0,46353.0
4430,mex/tex-mex,CA,93611.0,89265.0
4433,mex/tex-mex,CA,93612.0,46353.0
4434,mex/tex-mex,CA,93611.0,89265.0
4443,mex/tex-mex,CA,93612.0,46353.0
4445,mex/tex-mex,CA,93612.0,46353.0
4449,mex/tex-mex,CA,93612.0,46353.0
4457,mex/tex-mex,CA,93612.0,46353.0
4459,mex/tex-mex,CA,93611.0,89265.0
4469,mex/tex-mex,CA,93611.0,89265.0
4470,mex/tex-mex,CA,93611.0,89265.0
4478,mex/tex-mex,CA,93726.0,46592.0
4481,mex/tex-mex,CA,93612.0,46353.0
4483,mex/tex-mex,CA,93710.0,30873.0
4485,mex/tex-mex,CA,93702.0,24284.0
4487,mex/tex-mex,CA,93725.0,32819.0
4488,mex/tex-mex,CA,93726.0,46592.0
4490,mex/tex-mex,CA,93721.0,27171.0
4495,mex/tex-mex,CA,93703.0,21914.0
4497,mex/tex-mex,CA,93703.0,21914.0
4507,mex/tex-mex,CA,93702.0,24284.0
4514,mex/tex-mex,CA,93702.0,24284.0
4524,mex/tex-mex,CA,93704.0,75728.0
4531,mex/tex-mex,CA,93702.0,24284.0
4536,mex/tex-mex,CA,93612.0,46353.0
4537,mex/tex-mex,CA,93702.0,24284.0
4538,mex/tex-mex,CA,93726.0,46592.0
4540,mex/tex-mex,CA,93612.0,46353.0
4543,mex/tex-mex,CA,93721.0,27171.0
4548,mex/tex-mex,CA,93726.0,46592.0
4550,mex/tex-mex,CA,93711.0,83707.0
4552,mex/tex-mex,CA,93720.0,43176.0
4553,mex/tex-mex,CA,93728.0,23315.0
4555,mex/tex-mex,CA,93726.0,46592.0
4562,mex/tex-mex,CA,93704.0,75728.0
4563,mex/tex-mex,CA,93711.0,83707.0
4572,mex/tex-mex,CA,93726.0,46592.0
4573,mex/tex-mex,CA,93710.0,30873.0
4574,mex/tex-mex,CA,93728.0,23315.0
4582,mex/tex-mex,CA,93728.0,23315.0
4591,mex/tex-mex,CA,93710.0,30873.0
4593,mex/tex-mex,CA,93722.0,53793.0
4595,mex/tex-mex,CA,93722.0,53793.0
4605,mex/tex-mex,CA,93711.0,83707.0
4613,mex/tex-mex,CA,93720.0,43176.0
4629,mex/tex-mex,CA,93722.0,53793.0
4633,mex/tex-mex,CA,93711.0,83707.0
4635,mex/tex-mex,CA,93720.0,43176.0
4645,mex/tex-mex,CA,93722.0,53793.0
4650,mex/tex-mex,CA,93728.0,23315.0
4651,mex/tex-mex,CA,93710.0,30873.0
4652,mex/tex-mex,CA,93703.0,21914.0
4664,mex/tex-mex,CA,94080.0,96033.0
4666,mex/tex-mex,CA,94015.0,300000.0
4668,mex/tex-mex,CA,94080.0,96033.0
4670,mex/tex-mex,CA,94080.0,96033.0
4679,mex/tex-mex,CA,94080.0,96033.0
4682,mex/tex-mex,CA,94112.0,83574.0
4684,mex/tex-mex,CA,94132.0,67378.0
4686,mex/tex-mex,CA,94015.0,300000.0
4697,mex/tex-mex,CA,94014.0,74953.0
4702,mex/tex-mex,CA,94015.0,300000.0
4724,mex/tex-mex,CA,95002.0,76559.0
4743,mex/tex-mex,CA,94043.0,97043.0
4745,mex/tex-mex,CA,94085.0,115034.0
4766,mex/tex-mex,CA,94118.0,63551.0
4772,mex/tex-mex,CA,94114.0,300000.0
4779,mex/tex-mex,CA,94117.0,300000.0
4786,mex/tex-mex,CA,94115.0,141923.0
4791,mex/tex-mex,CA,94103.0,17195.0
4798,mex/tex-mex,CA,94110.0,38568.0
4800,mex/tex-mex,CA,94110.0,38568.0
4804,mex/tex-mex,CA,94110.0,38568.0
4813,mex/tex-mex,CA,94110.0,38568.0
4825,mex/tex-mex,CA,94115.0,141923.0
4831,mex/tex-mex,CA,94123.0,110331.0
4833,mex/tex-mex,CA,94103.0,17195.0
4839,mex/tex-mex,CA,94110.0,38568.0
4840,mex/tex-mex,CA,94108.0,56013.0
4845,mex/tex-mex,CA,94103.0,17195.0
4846,mex/tex-mex,CA,94133.0,82929.0
4856,mex/tex-mex,CA,94123.0,110331.0
4859,mex/tex-mex,CA,94110.0,38568.0
4865,mex/tex-mex,CA,94133.0,82929.0
4875,mex/tex-mex,CA,94118.0,63551.0
4878,mex/tex-mex,CA,94102.0,21830.0
4880,mex/tex-mex,CA,94123.0,110331.0
4883,mex/tex-mex,CA,94110.0,38568.0
4890,mex/tex-mex,CA,94123.0,110331.0
4896,mex/tex-mex,CA,94110.0,38568.0
4898,mex/tex-mex,CA,94110.0,38568.0
4900,mex/tex-mex,CA,94108.0,56013.0
4903,mex/tex-mex,CA,94102.0,21830.0
4908,mex/tex-mex,CA,94110.0,38568.0
4913,mex/tex-mex,CA,94114.0,300000.0
4916,mex/tex-mex,CA,94110.0,38568.0
4919,mex/tex-mex,CA,94112.0,83574.0
4927,mex/tex-mex,CA,94117.0,300000.0
4937,mex/tex-mex,CA,94110.0,38568.0
4941,mex/tex-mex,CA,94110.0,38568.0
4943,mex/tex-mex,CA,94112.0,83574.0
4949,mex/tex-mex,CA,94110.0,38568.0
4952,mex/tex-mex,CA,94110.0,38568.0
4953,mex/tex-mex,CA,94110.0,38568.0
4954,mex/tex-mex,CA,94117.0,300000.0
4959,mex/tex-mex,CA,94110.0,38568.0
4962,mex/tex-mex,CA,94015.0,300000.0
4963,mex/tex-mex,CA,94110.0,38568.0
4979,mex/tex-mex,CA,94112.0,83574.0
4980,mex/tex-mex,CA,94114.0,300000.0
4981,mex/tex-mex,CA,94127.0,300000.0
4994,mex/tex-mex,CA,94112.0,83574.0
4995,mex/tex-mex,CA,94114.0,300000.0
5004,mex/tex-mex,CA,94109.0,105824.0
5016,mex/tex-mex,CA,94123.0,110331.0
5019,mex/tex-mex,CA,94127.0,300000.0
5026,mex/tex-mex,CA,94118.0,63551.0
5029,mex/tex-mex,CA,94122.0,109102.0
5051,mex/tex-mex,CA,94121.0,131522.0
5054,mex/tex-mex,CA,94116.0,60686.0
5061,mex/tex-mex,CA,94118.0,63551.0
5068,mex/tex-mex,CA,94129.0,300000.0
5076,mex/tex-mex,CA,94109.0,105824.0
5080,mex/tex-mex,CA,94117.0,300000.0
5084,mex/tex-mex,CA,94107.0,120979.0
5092,mex/tex-mex,CA,94110.0,38568.0
5095,mex/tex-mex,CA,94110.0,38568.0
5096,mex/tex-mex,CA,94110.0,38568.0
5101,mex/tex-mex,CA,94103.0,17195.0
5105,mex/tex-mex,CA,94110.0,38568.0
5106,mex/tex-mex,CA,94110.0,38568.0
5108,mex/tex-mex,CA,94110.0,38568.0
5110,mex/tex-mex,CA,94117.0,300000.0
5146,mex/tex-mex,CA,94121.0,131522.0
5165,mex/tex-mex,CA,94123.0,110331.0
5170,mex/tex-mex,CA,94102.0,21830.0
5172,mex/tex-mex,CA,94110.0,38568.0
5173,mex/tex-mex,CA,94110.0,38568.0
5177,mex/tex-mex,CA,94110.0,38568.0
5179,mex/tex-mex,CA,94103.0,17195.0
5180,mex/tex-mex,CA,94110.0,38568.0
5182,mex/tex-mex,CA,94110.0,38568.0
5183,mex/tex-mex,CA,94110.0,38568.0
5196,mex/tex-mex,CA,94612.0,78171.0
5202,mex/tex-mex,CA,94612.0,78171.0
5220,mex/tex-mex,CA,94611.0,62784.0
5223,mex/tex-mex,CA,94601.0,40160.0
5229,mex/tex-mex,CA,94601.0,40160.0
5233,mex/tex-mex,CA,94601.0,40160.0
5234,mex/tex-mex,CA,94601.0,40160.0
5237,mex/tex-mex,CA,94601.0,40160.0
5238,mex/tex-mex,CA,94601.0,40160.0
5239,mex/tex-mex,CA,94608.0,20114.0
5240,mex/tex-mex,CA,94601.0,40160.0
5241,mex/tex-mex,CA,94601.0,40160.0
5246,mex/tex-mex,CA,94601.0,40160.0
5254,mex/tex-mex,CA,94702.0,46329.0
5284,mex/tex-mex,CA,94709.0,35427.0
5293,mex/tex-mex,CA,94608.0,20114.0
5298,mex/tex-mex,CA,94601.0,40160.0
5303,mex/tex-mex,CA,94601.0,40160.0
5308,mex/tex-mex,CA,94501.0,43007.0
5314,mex/tex-mex,CA,94501.0,43007.0
5318,mex/tex-mex,VA,20109.0,50724.0
5328,mex/tex-mex,VA,20109.0,50724.0
5338,mex/tex-mex,VA,20109.0,50724.0
5355,mex/tex-mex,VA,20109.0,50724.0
5368,mex/tex-mex,VA,20110.0,72878.0
5376,mex/tex-mex,VA,20110.0,72878.0
5383,mex/tex-mex,VA,20110.0,72878.0
5384,mex/tex-mex,VA,20110.0,72878.0
5388,mex/tex-mex,VA,20111.0,86659.0
5400,mex/tex-mex,VA,20110.0,72878.0
5404,mex/tex-mex,VA,20151.0,300000.0
5423,mex/tex-mex,VA,20121.0,106122.0
5431,mex/tex-mex,VA,20151.0,300000.0
5433,mex/tex-mex,VA,20151.0,300000.0
5438,mex/tex-mex,VA,20121.0,106122.0
5439,mex/tex-mex,VA,20151.0,300000.0
5443,mex/tex-mex,VA,20151.0,300000.0
5455,mex/tex-mex,VA,20121.0,106122.0
5464,mex/tex-mex,VA,20136.0,134710.0
5484,mex/tex-mex,VA,20147.0,119556.0
5491,mex/tex-mex,VA,20147.0,119556.0
5502,mex/tex-mex,VA,20147.0,119556.0
5504,mex/tex-mex,VA,20147.0,119556.0
5513,mex/tex-mex,VA,20148.0,300000.0
5517,mex/tex-mex,VA,20147.0,119556.0
5524,mex/tex-mex,VA,20147.0,119556.0
5534,mex/tex-mex,VA,20151.0,300000.0
5539,mex/tex-mex,VA,20171.0,73413.0
5548,mex/tex-mex,VA,20171.0,73413.0
5549,mex/tex-mex,VA,20152.0,52723.0
5551,mex/tex-mex,VA,20152.0,52723.0
5561,mex/tex-mex,VA,20169.0,96442.0
5565,mex/tex-mex,VA,20169.0,96442.0
5572,mex/tex-mex,VA,20155.0,105372.0
5576,mex/tex-mex,VA,20155.0,105372.0
5577,mex/tex-mex,VA,20155.0,105372.0
5583,mex/tex-mex,VA,20155.0,105372.0
5584,mex/tex-mex,VA,20155.0,105372.0
5595,mex/tex-mex,VA,20165.0,115029.0
5596,mex/tex-mex,VA,20164.0,300000.0
5602,mex/tex-mex,VA,20164.0,300000.0
5626,mex/tex-mex,VA,20170.0,300000.0
5644,mex/tex-mex,VA,20190.0,142406.0
5654,mex/tex-mex,VA,20170.0,300000.0
5665,mex/tex-mex,VA,20170.0,300000.0
5671,mex/tex-mex,VA,20170.0,300000.0
5675,mex/tex-mex,VA,20170.0,300000.0
5676,mex/tex-mex,VA,20171.0,73413.0
5684,mex/tex-mex,VA,22033.0,300000.0
5693,mex/tex-mex,VA,20190.0,142406.0
5695,mex/tex-mex,VA,20191.0,101584.0
5696,mex/tex-mex,VA,20190.0,142406.0
5708,mex/tex-mex,VA,20190.0,142406.0
5727,mex/tex-mex,VA,22031.0,159997.0
5737,mex/tex-mex,VA,22031.0,159997.0
5738,mex/tex-mex,VA,22031.0,159997.0
5759,mex/tex-mex,VA,22039.0,300000.0
5762,mex/tex-mex,VA,22193.0,125048.0
5770,mex/tex-mex,VA,22033.0,300000.0
5779,mex/tex-mex,VA,22015.0,138532.0
5788,mex/tex-mex,VA,22030.0,300000.0
5794,mex/tex-mex,VA,22030.0,300000.0
5808,mex/tex-mex,VA,22030.0,300000.0
5817,mex/tex-mex,VA,22030.0,300000.0
5823,mex/tex-mex,VA,22124.0,120625.0
5831,mex/tex-mex,VA,22180.0,300000.0
5852,mex/tex-mex,VA,22015.0,138532.0
5856,mex/tex-mex,VA,22015.0,138532.0
5858,mex/tex-mex,VA,22030.0,300000.0
5860,mex/tex-mex,VA,22030.0,300000.0
5863,mex/tex-mex,VA,22033.0,300000.0
5875,mex/tex-mex,VA,22033.0,300000.0
5879,mex/tex-mex,VA,22041.0,65204.0
5883,mex/tex-mex,VA,22044.0,197065.0
5893,mex/tex-mex,VA,22046.0,116916.0
5908,mex/tex-mex,VA,22311.0,47374.0
5919,mex/tex-mex,VA,22203.0,65963.0
5920,mex/tex-mex,VA,22205.0,172306.0
5948,mex/tex-mex,VA,22101.0,300000.0
5949,mex/tex-mex,VA,22031.0,159997.0
5951,mex/tex-mex,VA,22102.0,222333.0
5952,mex/tex-mex,VA,22042.0,300000.0
5980,mex/tex-mex,VA,22044.0,197065.0
5984,mex/tex-mex,VA,22101.0,300000.0
5996,mex/tex-mex,VA,22102.0,222333.0
6000,mex/tex-mex,VA,22102.0,222333.0
6017,mex/tex-mex,VA,22150.0,88102.0
6026,mex/tex-mex,VA,22150.0,88102.0
6040,mex/tex-mex,VA,22150.0,88102.0
6048,mex/tex-mex,VA,22152.0,147960.0
6064,mex/tex-mex,VA,22192.0,78914.0
6065,mex/tex-mex,VA,22191.0,300000.0
6066,mex/tex-mex,VA,22192.0,78914.0
6071,mex/tex-mex,VA,22191.0,300000.0
6105,mex/tex-mex,VA,22041.0,65204.0
6106,mex/tex-mex,VA,22041.0,65204.0
6131,mex/tex-mex,VA,22202.0,113550.0
6154,mex/tex-mex,VA,22206.0,99406.0
6169,mex/tex-mex,VA,22301.0,300000.0
6177,mex/tex-mex,VA,22201.0,300000.0
6189,mex/tex-mex,VA,22204.0,300000.0
6190,mex/tex-mex,VA,22206.0,99406.0
6194,mex/tex-mex,VA,22207.0,300000.0
6201,mex/tex-mex,VA,22203.0,65963.0
6204,mex/tex-mex,VA,22203.0,65963.0
6207,mex/tex-mex,VA,22201.0,300000.0
6254,mex/tex-mex,VA,22202.0,113550.0
6258,mex/tex-mex,VA,22305.0,52927.0
6273,mex/tex-mex,VA,22303.0,86214.0
6284,mex/tex-mex,VA,22303.0,86214.0
6317,mex/tex-mex,VA,22304.0,201141.0
6354,mex/tex-mex,VA,22202.0,113550.0
6383,mex/tex-mex,VA,22310.0,300000.0
6387,mex/tex-mex,VA,22315.0,141414.0
6395,mex/tex-mex,FL,32003.0,300000.0
6407,mex/tex-mex,FL,32003.0,300000.0
6421,mex/tex-mex,FL,32097.0,70640.0
6426,mex/tex-mex,FL,32063.0,43196.0
6469,mex/tex-mex,FL,32073.0,43800.0
6472,mex/tex-mex,FL,32073.0,43800.0
6493,mex/tex-mex,FL,32114.0,33511.0
6507,mex/tex-mex,FL,32114.0,33511.0
6515,mex/tex-mex,FL,32117.0,25573.0
6609,mex/tex-mex,FL,32216.0,66153.0
6625,mex/tex-mex,FL,32217.0,16659.0
6646,mex/tex-mex,FL,32210.0,21983.0
6654,mex/tex-mex,FL,32225.0,100253.0
6663,mex/tex-mex,FL,32225.0,100253.0
6696,mex/tex-mex,FL,32246.0,76513.0
6701,mex/tex-mex,FL,32246.0,76513.0
6712,mex/tex-mex,FL,32250.0,67066.0
6716,mex/tex-mex,FL,32250.0,67066.0
6720,mex/tex-mex,FL,32301.0,48248.0
6738,mex/tex-mex,FL,32301.0,48248.0
6746,mex/tex-mex,FL,32301.0,48248.0
6749,mex/tex-mex,FL,32308.0,42408.0
6761,mex/tex-mex,IL,52601.0,300000.0
6765,mex/tex-mex,IL,52601.0,300000.0
6772,mex/tex-mex,IL,52601.0,300000.0
6778,mex/tex-mex,IL,52601.0,300000.0
6791,mex/tex-mex,IL,60002.0,70658.0
6803,mex/tex-mex,IL,60004.0,95962.0
6817,mex/tex-mex,IL,60004.0,95962.0
6822,mex/tex-mex,IL,60074.0,300000.0
6823,mex/tex-mex,IL,60004.0,95962.0
6827,mex/tex-mex,TX,75023.0,300000.0
6832,mex/tex-mex,IL,60004.0,95962.0
6839,mex/tex-mex,IL,60090.0,58788.0
6840,mex/tex-mex,IL,60074.0,300000.0
6842,mex/tex-mex,IL,60089.0,102256.0
6843,mex/tex-mex,IL,60004.0,95962.0
6846,mex/tex-mex,IL,60089.0,102256.0
6856,mex/tex-mex,IL,60008.0,78572.0
6859,mex/tex-mex,IL,60005.0,83407.0
6860,mex/tex-mex,IL,60056.0,131178.0
6864,mex/tex-mex,IL,60008.0,78572.0
6874,mex/tex-mex,IL,60016.0,65670.0
6878,mex/tex-mex,IL,60005.0,83407.0
6884,mex/tex-mex,IL,60005.0,83407.0
6896,mex/tex-mex,IL,60007.0,48822.0
6901,mex/tex-mex,IL,60007.0,48822.0
6903,mex/tex-mex,IL,60007.0,48822.0
6916,mex/tex-mex,IL,60007.0,48822.0
6953,mex/tex-mex,IL,60067.0,300000.0
6957,mex/tex-mex,IL,60067.0,300000.0
6959,mex/tex-mex,IL,60047.0,157184.0
6966,mex/tex-mex,IL,60047.0,157184.0
6980,mex/tex-mex,IL,60014.0,76573.0
6988,mex/tex-mex,IL,60014.0,76573.0
6990,mex/tex-mex,IL,60014.0,76573.0
6991,mex/tex-mex,IL,60014.0,76573.0
6997,mex/tex-mex,IL,60014.0,76573.0
7004,mex/tex-mex,IL,60015.0,300000.0
7009,mex/tex-mex,IL,60090.0,58788.0
7028,mex/tex-mex,IL,60090.0,58788.0
