zip_code,burger_count,median,hotdog_count,mex_count,pizza_count,deli_count
60646,0,111554,0,1.0,0,0
90044,0,27101,0,2.0,0,0
90045,0,107969,0,8.0,0,0
77005,0,300000,0,2.0,0,0
37216,0,38760,0,2.0,0,0
22150,0,88102,0,3.0,0,0
90027,0,64881,0,6.0,0,0
90620,0,73636,0,3.0,0,0
10455,0,21900,0,2.0,0,0
11238,0,65566,0,6.0,0,0
90808,0,300000,0,3.0,0,0
60181,0,73947,0,2.0,0,0
93704,0,75728,0,2.0,0,0
93308,0,35774,0,3.0,0,0
60640,0,62188,0,2.0,0,0
22033,0,300000,0,4.0,0,0
93420,0,63124,0,5.0,0,0
75077,0,300000,0,5.0,0,0
94103,0,17195,0,5.0,0,0
93710,0,30873,0,4.0,0,0
90505,0,300000,0,6.0,0,0
11378,0,49897,0,1.0,0,0
10036,0,0,0,1.0,0,0
60546,0,60063,0,4.0,0,0
10023,0,160021,0,1.0,0,0
60108,0,65615,0,1.0,0,0
90745,0,57020,0,4.0,0,0
77081,0,21377,0,4.0,0,0
90701,0,61821,0,3.0,0,0
20169,0,96442,0,2.0,0,0
90746,0,48895,0,8.0,0,0
11230,0,48180,0,1.0,0,0
93305,0,52669,0,6.0,0,0
91201,0,70374,0,1.0,0,0
75034,0,300000,0,5.0,0,0
90503,0,300000,0,3.0,0,0
20152,0,52723,0,2.0,0,0
93292,0,32526,0,1.0,0,0
75204,0,84399,0,4.0,0,0
60016,0,65670,0,4.0,0,0
90036,0,300000,0,3.0,0,0
77346,0,68943,0,1.0,0,0
22039,0,300000,0,1.0,0,0
60626,0,42875,0,3.0,0,0
60046,0,69791,0,1.0,0,0
77007,0,86219,0,1.0,0,0
90814,0,47193,0,2.0,0,0
91950,0,13276,0,1.0,0,0
77382,0,121972,0,1.0,0,0
60651,0,24711,0,1.0,0,0
75067,0,300000,0,9.0,0,0
94015,0,300000,0,4.0,0,0
10019,0,69242,0,2.0,0,0
22311,0,47374,0,1.0,0,0
10801,0,76469,0,1.0,0,0
37013,0,43894,0,1.0,0,0
20147,0,119556,0,6.0,0,0
93612,0,46353,0,9.0,0,0
90703,0,96089,0,3.0,0,0
75287,0,32230,0,2.0,0,0
10002,0,91469,0,1.0,0,0
75116,0,47424,0,2.0,0,0
77070,0,65430,0,2.0,0,0
22124,0,120625,0,1.0,0,0
90255,0,27107,0,10.0,0,0
91601,0,40557,0,2.0,0,0
75056,0,300000,0,8.0,0,0
77032,0,51439,0,2.0,0,0
75050,0,34200,0,2.0,0,0
37203,0,23571,0,8.0,0,0
60004,0,95962,0,5.0,0,0
20148,0,300000,0,1.0,0,0
11237,0,62611,0,9.0,0,0
77057,0,59601,0,2.0,0,0
93449,0,94742,0,1.0,0,0
11421,0,93891,0,1.0,0,0
10026,0,25997,0,1.0,0,0
60647,0,66598,0,11.0,0,0
10803,0,212250,0,1.0,0,0
90292,0,94781,0,6.0,0,0
90640,0,49628,0,10.0,0,0
91405,0,37333,0,6.0,0,0
11356,0,0,0,1.0,0,0
60025,0,69189,0,3.0,0,0
94709,0,35427,0,1.0,0,0
90291,0,117987,0,4.0,0,0
37217,0,27852,0,1.0,0,0
90630,0,300000,0,8.0,0,0
60008,0,78572,0,2.0,0,0
60644,0,37632,0,2.0,0,0
10010,0,151229,0,3.0,0,0
11206,0,52856,0,4.0,0,0
92113,0,30148,0,4.0,0,0
60048,0,36002,0,1.0,0,0
20191,0,101584,0,1.0,0,0
90502,0,63800,0,1.0,0,0
92101,0,69051,0,3.0,0,0
32216,0,66153,0,1.0,0,0
91791,0,104414,0,1.0,0,0
7002,0,42240,0,2.0,0,0
77478,0,80183,0,5.0,0,0
90061,0,44268,0,1.0,0,0
60607,0,125702,0,2.0,0,0
75240,0,71788,0,4.0,0,0
94129,0,300000,0,1.0,0,0
91302,0,300000,0,1.0,0,0
11210,0,48829,0,3.0,0,0
90813,0,24828,0,7.0,0,0
60090,0,58788,0,3.0,0,0
20110,0,72878,0,5.0,0,0
37206,0,300000,0,1.0,0,0
90713,0,75940,0,3.0,0,0
90810,0,94556,0,1.0,0,0
60131,0,36424,0,1.0,0,0
20155,0,105372,0,5.0,0,0
90041,0,59408,0,9.0,0,0
92115,0,28255,0,1.0,0,0
75248,0,86387,0,2.0,0,0
77375,0,136637,0,1.0,0,0
60154,0,300000,0,1.0,0,0
11221,0,45627,0,1.0,0,0
60139,0,65160,0,1.0,0,0
60714,0,76515,0,3.0,0,0
75228,0,32787,0,1.0,0,0
75002,0,169040,0,4.0,0,0
11209,0,95157,0,3.0,0,0
77072,0,300000,0,1.0,0,0
11358,0,74232,0,1.0,0,0
60162,0,52069,0,1.0,0,0
60067,0,300000,0,2.0,0,0
90007,0,38672,0,2.0,0,0
75052,0,104518,0,3.0,0,0
93726,0,46592,0,6.0,0,0
91776,0,47607,0,4.0,0,0
37214,0,76631,0,1.0,0,0
77494,0,141709,0,2.0,0,0
75023,0,300000,0,2.0,0,0
60623,0,33943,0,2.0,0,0
10013,0,54857,0,1.0,0,0
92683,0,43211,0,3.0,0,0
94116,0,60686,0,1.0,0,0
90744,0,31470,0,6.0,0,0
93720,0,43176,0,3.0,0,0
60656,0,64415,0,1.0,0,0
90504,0,300000,0,3.0,0,0
91402,0,42001,0,4.0,0,0
93728,0,23315,0,4.0,0,0
91803,0,58614,0,2.0,0,0
94102,0,21830,0,3.0,0,0
92104,0,54831,0,4.0,0,0
90240,0,300000,0,1.0,0,0
90038,0,47458,0,2.0,0,0
11223,0,33741,0,2.0,0,0
90001,0,30036,0,2.0,0,0
75019,0,300000,0,4.0,0,0
32117,0,25573,0,1.0,0,0
90008,0,70607,0,3.0,0,0
75025,0,300000,0,1.0,0,0
93307,0,18277,0,1.0,0,0
91335,0,59693,0,5.0,0,0
75149,0,43792,0,1.0,0,0
93611,0,89265,0,5.0,0,0
90066,0,116703,0,2.0,0,0
91204,0,55120,0,5.0,0,0
60804,0,35830,0,5.0,0,0
22202,0,113550,0,3.0,0,0
10310,0,38803,0,1.0,0,0
94611,0,62784,0,1.0,0,0
60614,0,54244,0,7.0,0,0
90604,0,62108,0,3.0,0,0
91406,0,39263,0,3.0,0,0
91324,0,44427,0,6.0,0,0
93306,0,59094,0,3.0,0,0
90631,0,72539,0,9.0,0,0
77304,0,64826,0,5.0,0,0
77502,0,34116,0,3.0,0,0
60712,0,56994,0,1.0,0,0
60047,0,157184,0,2.0,0,0
22203,0,65963,0,3.0,0,0
90026,0,93139,0,5.0,0,0
77090,0,29351,0,1.0,0,0
90011,0,25700,0,6.0,0,0
75051,0,46591,0,2.0,0,0
75057,0,100153,0,3.0,0,0
7020,0,300000,0,1.0,0,0
90706,0,300000,0,7.0,0,0
90032,0,38818,0,5.0,0,0
10304,0,50258,0,1.0,0,0
20109,0,50724,0,4.0,0,0
77840,0,21529,0,1.0,0,0
91731,0,55648,0,1.0,0,0
75060,0,31748,0,3.0,0,0
11218,0,44950,0,5.0,0,0
37167,0,79894,0,2.0,0,0
77098,0,172493,0,2.0,0,0
37204,0,54579,0,3.0,0,0
32308,0,42408,0,1.0,0,0
90248,0,300000,0,6.0,0,0
75225,0,300000,0,1.0,0,0
90037,0,24958,0,3.0,0,0
77345,0,86673,0,1.0,0,0
91504,0,63799,0,1.0,0,0
60053,0,300000,0,2.0,0,0
90405,0,46977,0,5.0,0,0
90033,0,300000,0,6.0,0,0
75071,0,82641,0,1.0,0,0
77096,0,133447,0,1.0,0,0
10468,0,36911,0,2.0,0,0
60525,0,56695,0,1.0,0,0
90024,0,91139,0,6.0,0,0
90063,0,52980,0,4.0,0,0
60031,0,300000,0,2.0,0,0
11234,0,100578,0,1.0,0,0
20151,0,300000,0,6.0,0,0
60005,0,83407,0,3.0,0,0
90065,0,300000,0,6.0,0,0
20170,0,300000,0,5.0,0,0
90003,0,34678,0,1.0,0,0
90804,0,39139,0,5.0,0,0
75043,0,62805,0,4.0,0,0
94115,0,141923,0,2.0,0,0
32063,0,43196,0,1.0,0,0
90270,0,21049,0,3.0,0,0
75075,0,26215,0,5.0,0,0
60625,0,65824,0,2.0,0,0
75068,0,42947,0,1.0,0,0
77338,0,60475,0,6.0,0,0
20165,0,115029,0,1.0,0,0
92821,0,64980,0,1.0,0,0
91340,0,66670,0,1.0,0,0
90249,0,52730,0,5.0,0,0
10457,0,19175,0,1.0,0,0
22191,0,300000,0,2.0,0,0
90247,0,35604,0,4.0,0,0
91401,0,54369,0,2.0,0,0
11216,0,43209,0,3.0,0,0
94133,0,82929,0,2.0,0,0
10460,0,14119,0,1.0,0,0
77034,0,39263,0,2.0,0,0
60641,0,38893,0,3.0,0,0
10021,0,0,0,1.0,0,0
91001,0,300000,0,1.0,0,0
60164,0,42306,0,1.0,0,0
60104,0,300000,0,1.0,0,0
32250,0,67066,0,2.0,0,0
91367,0,72104,0,2.0,0,0
75087,0,300000,0,2.0,0,0
7302,0,40321,0,2.0,0,0
10463,0,24253,0,3.0,0,0
10306,0,86687,0,2.0,0,0
90031,0,27902,0,8.0,0,0
94014,0,74953,0,1.0,0,0
93291,0,25640,0,3.0,0,0
77056,0,45189,0,1.0,0,0
75246,0,26736,0,1.0,0,0
90815,0,63316,0,5.0,0,0
60707,0,300000,0,4.0,0,0
60172,0,97129,0,2.0,0,0
60050,0,300000,0,1.0,0,0
90012,0,15956,0,1.0,0,0
75211,0,23286,0,1.0,0,0
10065,0,118775,0,1.0,0,0
60077,0,60332,0,4.0,0,0
91101,0,43316,0,8.0,0,0
75006,0,79305,0,10.0,0,0
93309,0,42479,0,8.0,0,0
60608,0,48321,0,6.0,0,0
75230,0,108288,0,3.0,0,0
32217,0,16659,0,1.0,0,0
91505,0,300000,0,5.0,0,0
77388,0,109613,0,1.0,0,0
11231,0,120695,0,3.0,0,0
22315,0,141414,0,1.0,0,0
94108,0,56013,0,2.0,0,0
75065,0,77070,0,2.0,0,0
91311,0,90602,0,2.0,0,0
37211,0,300000,0,1.0,0,0
60639,0,44634,0,6.0,0,0
22192,0,78914,0,2.0,0,0
94110,0,38568,0,30.0,0,0
60007,0,48822,0,4.0,0,0
10472,0,29713,0,1.0,0,0
90260,0,45831,0,4.0,0,0
75022,0,125217,0,2.0,0,0
92103,0,88389,0,1.0,0,0
90010,0,300000,0,1.0,0,0
90680,0,47046,0,2.0,0,0
75024,0,93054,0,4.0,0,0
22015,0,138532,0,3.0,0,0
94501,0,43007,0,2.0,0,0
90621,0,52358,0,1.0,0,0
10305,0,91021,0,2.0,0,0
90034,0,300000,0,6.0,0,0
75080,0,62412,0,6.0,0,0
10004,0,0,0,4.0,0,0
91304,0,41995,0,2.0,0,0
60130,0,51303,0,1.0,0,0
75040,0,63817,0,9.0,0,0
60610,0,97367,0,5.0,0,0
90029,0,28797,0,5.0,0,0
37209,0,48481,0,1.0,0,0
90254,0,117114,0,5.0,0,0
90006,0,28469,0,2.0,0,0
90028,0,83180,0,4.0,0,0
37215,0,129747,0,1.0,0,0
90404,0,94342,0,3.0,0,0
92116,0,37570,0,3.0,0,0
60148,0,58725,0,3.0,0,0
77031,0,57194,0,1.0,0,0
60089,0,102256,0,0,2.0,0
60402,0,52331,0,0,4.0,0
37040,0,24986,0,0,3.0,0
94122,0,109102,0,0,6.0,0
90755,0,36506,0,0,1.0,0
91356,0,44404,0,0,2.0,0
10467,0,25840,0,0,2.0,0
91303,0,88567,0,0,2.0,0
75039,0,0,0,0,1.0,0
90262,0,41431,0,0,2.0,0
11224,0,44938,0,0,1.0,0
94118,0,63551,0,0,1.0,0
91741,0,300000,0,0,1.0,0
93277,0,87021,0,0,1.0,0
10003,0,300000,0,0,1.0,0
92835,0,300000,0,0,1.0,0
11205,0,300000,0,0,1.0,0
90638,0,96936,0,0,5.0,0
77503,0,51664,0,0,2.0,0
22030,0,300000,0,0,3.0,0
60202,0,80386,0,0,2.0,0
90242,0,76695,0,0,1.0,0
95051,0,108998,0,0,1.0,0
10462,0,50224,0,0,2.0,0
94080,0,96033,0,0,1.0,0
37066,0,57335,0,0,2.0,0
32570,0,55854,0,0,1.0,0
32011,0,25171,0,0,1.0,0
22312,0,300000,0,0,2.0,0
77379,0,48975,0,0,5.0,0
11101,0,40506,0,0,2.0,0
75063,0,73694,0,0,1.0,0
60616,0,44154,0,0,1.0,0
32221,0,80713,0,0,1.0,0
60634,0,54001,0,0,1.0,0
37212,0,0,0,0,1.0,0
91306,0,300000,0,0,3.0,0
37924,0,50774,0,0,1.0,0
93536,0,57343,0,0,2.0,0
77017,0,47364,0,0,1.0,0
60613,0,117215,0,0,4.0,0
37208,0,27995,0,0,2.0,0
32233,0,32107,0,0,1.0,0
60657,0,58437,0,0,4.0,0
32065,0,88279,0,0,2.0,0
77089,0,300000,0,0,1.0,0
90018,0,37415,0,0,1.0,0
22032,0,128472,0,0,1.0,0
90740,0,65316,0,0,1.0,0
90723,0,45286,0,0,2.0,0
22303,0,86214,0,0,4.0,0
90230,0,300000,0,0,3.0,0
52601,0,300000,0,0,3.0,0
90212,0,89224,0,0,2.0,0
91104,0,300000,0,0,2.0,0
91506,0,300000,0,0,1.0,0
75035,0,300000,0,0,2.0,0
75203,0,28055,0,0,1.0,0
94109,0,105824,0,0,3.0,0
77301,0,56057,0,0,5.0,0
10128,0,129437,0,0,1.0,0
91606,0,41169,0,0,3.0,0
91208,0,300000,0,0,1.0,0
22305,0,52927,0,0,2.0,0
77449,0,300000,0,0,2.0,0
90712,0,99591,0,0,3.0,0
90280,0,42954,0,0,1.0,0
32311,0,38546,0,0,1.0,0
90802,0,28386,0,0,2.0,0
11201,0,105949,0,0,2.0,0
60060,0,77622,0,0,2.0,0
60070,0,300000,0,0,1.0,0
11420,0,45629,0,0,1.0,0
94121,0,131522,0,0,2.0,0
75061,0,52672,0,0,1.0,0
93722,0,53793,0,0,1.0,0
75238,0,34726,0,0,1.0,0
75028,0,75687,0,0,1.0,0
22314,0,99420,0,0,1.0,0
22205,0,172306,0,0,1.0,0
92833,0,300000,0,0,1.0,0
90606,0,58849,0,0,1.0,0
60191,0,64058,0,0,1.0,0
90660,0,73063,0,0,2.0,0
11236,0,73363,0,0,1.0,0
22304,0,201141,0,0,3.0,0
60035,0,141411,0,0,2.0,0
90302,0,32606,0,0,1.0,0
60051,0,300000,0,0,1.0,0
11105,0,65991,0,0,2.0,0
75042,0,24891,0,0,3.0,0
11211,0,87129,0,0,1.0,0
10451,0,13246,0,0,1.0,0
94112,0,83574,0,0,1.0,0
93535,0,38578,0,0,1.0,0
75010,0,82207,0,0,1.0,0
91754,0,60854,0,0,1.0,0
60018,0,55845,0,0,2.0,0
60659,0,72810,0,0,2.0,0
60002,0,70658,0,0,1.0,0
20190,0,142406,0,0,1.0,0
90025,0,97041,0,0,2.0,0
22204,0,300000,0,0,2.0,0
20111,0,86659,0,0,1.0,0
22201,0,300000,0,0,3.0,0
10314,0,108326,0,0,1.0,0
60056,0,131178,0,0,5.0,0
22044,0,197065,0,0,1.0,0
92111,0,36188,0,0,1.0,0
91325,0,61041,0,0,3.0,0
75032,0,0,0,0,1.0,0
75243,0,0,0,0,1.0,0
32244,0,37446,0,0,1.0,0
90717,0,140323,0,0,2.0,0
92102,0,30825,0,0,1.0,0
22310,0,300000,0,0,3.0,0
46815,0,63695,0,0,1.0,0
91352,0,76038,0,0,1.0,0
22031,0,159997,0,0,3.0,0
32205,0,300000,0,0,2.0,0
60085,0,46446,0,0,2.0,0
22153,0,170583,0,0,1.0,0
90266,0,206024,0,0,3.0,0
60605,0,15307,0,0,1.0,0
91605,0,26032,0,0,1.0,0
93702,0,24284,0,0,1.0,0
75235,0,55033,0,0,1.0,0
90803,0,104705,0,0,2.0,0
60073,0,43465,0,0,1.0,0
22101,0,300000,0,0,3.0,0
90605,0,300000,0,0,4.0,0
90731,0,55848,0,0,1.0,0
11375,0,103910,0,0,2.0,0
91107,0,24459,0,0,2.0,0
90807,0,77305,0,0,2.0,0
91604,0,300000,0,0,3.0,0
90805,0,52217,0,0,2.0,0
11229,0,67319,0,0,1.0,0
93534,0,56932,0,0,2.0,0
90221,0,43934,0,0,1.0,0
75252,0,300000,0,0,1.0,0
90278,0,300000,0,0,2.0,0
32114,0,33511,0,0,2.0,0
20121,0,106122,0,0,2.0,0
32003,0,300000,0,0,2.0,0
77071,0,33782,0,0,1.0,0
32254,0,25471,0,0,1.0,0
77380,0,300000,0,0,3.0,0
91790,0,300000,0,0,1.0,0
91602,0,76209,0,0,2.0,0
20136,0,134710,0,0,1.0,0
32127,0,42981,0,0,1.0,0
91106,0,35231,0,0,2.0,0
90301,0,32736,0,0,2.0,0
90220,0,43250,0,0,3.0,0
91702,0,76099,0,0,1.0,0
10031,0,0,0,0,2.0,0
37075,0,101195,0,0,3.0,0
77099,0,30582,0,0,1.0,0
75206,0,81177,0,0,6.0,0
75220,0,39393,0,0,2.0,0
32225,0,100253,0,0,1.0,0
60645,0,58498,0,0,1.0,0
60188,0,300000,0,0,1.0,0
90250,0,40862,0,0,2.0,0
76014,0,300000,0,0,1.0,0
60201,0,69616,0,0,1.0,0
91740,0,300000,0,0,1.0,0
60126,0,56797,0,0,2.0,0
60660,0,64803,0,0,2.0,0
11208,0,52769,0,0,1.0,0
75070,0,101768,0,0,3.0,0
37620,0,38962,0,0,2.0,0
90241,0,53192,0,0,1.0,0
60160,0,40406,0,0,1.0,0
77084,0,300000,0,0,2.0,0
22042,0,300000,0,0,2.0,0
22046,0,116916,0,0,3.0,0
75150,0,66697,0,0,2.0,0
77389,0,300000,0,0,2.0,0
90303,0,80697,0,0,2.0,0
77339,0,96054,0,0,3.0,0
22102,0,222333,0,0,2.0,0
75062,0,300000,0,0,2.0,0
10301,0,0,0,0,1.0,0
94601,0,40160,0,0,3.0,0
10469,0,69658,0,0,2.0,0
77479,0,67678,0,0,1.0,0
75093,0,93560,0,0,4.0,0
91502,0,35793,0,0,4.0,0
37042,0,52917,0,0,2.0,0
37027,0,121721,0,0,1.0,0
75229,0,128666,0,0,1.0,0
91326,0,300000,0,0,1.0,0
90806,0,37827,0,0,3.0,0
94127,0,300000,0,0,1.0,0
22213,0,140585,0,0,1.0,0
90245,0,86968,0,0,1.0,0
11385,0,64342,0,0,3.0,0
10033,0,56347,0,0,1.0,0
20164,0,300000,0,0,4.0,0
90601,0,78658,0,0,2.0,0
90046,0,46897,0,0,1.0,0
20171,0,73413,0,0,2.0,0
90049,0,300000,0,0,1.0,0
90403,0,156861,0,0,1.0,0
22207,0,300000,0,0,3.0,0
75041,0,37138,0,0,1.0,0
90720,0,43461,0,0,2.0,0
32073,0,43800,0,0,2.0,0
90716,0,96094,0,0,1.0,0
32174,0,38699,0,0,1.0,0
75044,0,56935,0,0,1.0,0
60015,0,300000,0,0,2.0,0
92110,0,122111,0,0,1.0,0
32246,0,76513,0,0,1.0,0
94114,0,300000,0,0,1.0,0
60302,0,98137,0,0,1.0,0
32256,0,51507,0,0,1.0,0
22309,0,65387,0,0,1.0,0
32303,0,39098,0,0,1.0,0
92804,0,300000,0,0,1.0,0
90201,0,56738,0,0,2.0,0
91403,0,63169,0,0,2.0,0
60618,0,109819,0,0,1.0,0
75231,0,26723,0,0,2.0,0
32301,0,48248,0,0,1.0,0
75020,0,300000,0,0,1.0,0
60014,0,76573,0,0,1.0,0
94117,0,300000,0,0,3.0,0
77477,0,56852,0,0,1.0,0
75001,0,70948,0,0,1.0,0
11207,0,19694,0,0,1.0,0
60706,0,45630,0,0,2.0,0
60074,0,300000,0,0,2.0,0
22041,0,65204,0,0,6.0,0
91205,0,39268,0,0,1.0,0
75208,0,43461,0,0,1.0,0
91007,0,52547,0,0,1.0,0
91344,0,300000,0,0,3.0,0
20132,0,300000,0,0,1.0,0
75007,0,65585,0,0,4.0,0
75219,0,126166,0,0,1.0,0
90274,0,157006,0,0,1.0,0
91724,0,62609,0,0,1.0,0
77429,0,70037,0,0,2.0,0
91343,0,85144,0,0,2.0,0
75201,0,74606,0,0,1.0,0
94085,0,115034,0,0,1.0,0
77450,0,102269,0,0,2.0,0
75081,0,83502,0,0,3.0,0
11374,0,80384,0,0,1.0,0
60062,0,101106,0,0,2.0,0
93433,0,300000,0,0,1.0,0
22193,0,125048,0,0,2.0,0
94123,0,110331,0,0,1.0,0
24202,0,51504,0,0,1.0,0
91030,0,55405,0,0,1.0,0
90501,0,63008,0,0,1.0,0
75205,0,215868,0,0,1.0,0
22180,0,300000,0,0,1.0,0
75074,0,105287,0,0,1.0,0
77504,0,78790,0,0,1.0,0
90045,0,107969,0,0,4.0,0
37216,0,38760,0,0,1.0,0
22150,0,88102,0,0,2.0,0
90027,0,64881,0,0,2.0,0
90620,0,73636,0,0,1.0,0
11418,0,71093,0,0,1.0,0
10455,0,21900,0,0,1.0,0
90808,0,300000,0,0,1.0,0
60181,0,73947,0,0,1.0,0
22033,0,300000,0,0,2.0,0
93420,0,63124,0,0,1.0,0
75077,0,300000,0,0,1.0,0
94103,0,17195,0,0,4.0,0
93710,0,30873,0,0,2.0,0
90505,0,300000,0,0,2.0,0
10705,0,28023,0,0,1.0,0
91202,0,113952,0,0,1.0,0
90745,0,57020,0,0,2.0,0
90701,0,61821,0,0,2.0,0
90035,0,77492,0,0,1.0,0
90746,0,48895,0,0,3.0,0
37210,0,300000,0,0,1.0,0
91201,0,70374,0,0,1.0,0
75034,0,300000,0,0,5.0,0
22003,0,82442,0,0,4.0,0
90503,0,300000,0,0,1.0,0
20152,0,52723,0,0,1.0,0
75204,0,84399,0,0,1.0,0
60016,0,65670,0,0,2.0,0
90036,0,300000,0,0,1.0,0
77346,0,68943,0,0,4.0,0
60046,0,69791,0,0,2.0,0
90814,0,47193,0,0,1.0,0
77382,0,121972,0,0,2.0,0
75067,0,300000,0,0,2.0,0
94015,0,300000,0,0,1.0,0
77489,0,47940,0,0,2.0,0
37013,0,43894,0,0,2.0,0
20147,0,119556,0,0,6.0,0
93612,0,46353,0,0,1.0,0
75287,0,32230,0,0,1.0,0
75116,0,47424,0,0,1.0,0
77075,0,41986,0,0,1.0,0
77070,0,65430,0,0,1.0,0
90255,0,27107,0,0,1.0,0
91601,0,40557,0,0,4.0,0
75056,0,300000,0,0,3.0,0
77032,0,51439,0,0,1.0,0
22182,0,113602,0,0,1.0,0
37203,0,23571,0,0,5.0,0
60004,0,95962,0,0,3.0,0
22306,0,58295,0,0,3.0,0
77057,0,59601,0,0,1.0,0
60647,0,66598,0,0,5.0,0
94131,0,94516,0,0,1.0,0
91364,0,44205,0,0,2.0,0
90640,0,49628,0,0,3.0,0
91405,0,37333,0,0,3.0,0
60025,0,69189,0,0,1.0,0
94709,0,35427,0,0,1.0,0
37217,0,27852,0,0,1.0,0
90630,0,300000,0,0,4.0,0
91307,0,89857,0,0,1.0,0
60008,0,78572,0,0,1.0,0
60644,0,37632,0,0,1.0,0
11206,0,52856,0,0,1.0,0
90502,0,63800,0,0,1.0,0
91411,0,22542,0,0,1.0,0
32216,0,66153,0,0,2.0,0
7002,0,42240,0,0,1.0,0
77478,0,80183,0,0,4.0,0
32082,0,145715,0,0,1.0,0
60607,0,125702,0,0,1.0,0
60155,0,59028,0,0,1.0,0
11103,0,82248,0,0,2.0,0
90813,0,24828,0,0,3.0,0
60090,0,58788,0,0,1.0,0
60630,0,59734,0,0,2.0,0
20110,0,72878,0,0,4.0,0
11212,0,37854,0,0,3.0,0
90713,0,75940,0,0,2.0,0
90810,0,94556,0,0,1.0,0
20155,0,105372,0,0,2.0,0
90041,0,59408,0,0,3.0,0
32224,0,300000,0,0,1.0,0
75248,0,86387,0,0,1.0,0
60154,0,300000,0,0,2.0,0
75228,0,32787,0,0,1.0,0
75002,0,169040,0,0,1.0,0
11209,0,95157,0,0,1.0,0
75052,0,104518,0,0,3.0,0
93726,0,46592,0,0,2.0,0
91776,0,47607,0,0,3.0,0
77494,0,141709,0,0,1.0,0
75023,0,300000,0,0,1.0,0
92683,0,43211,0,0,1.0,0
94116,0,60686,0,0,1.0,0
90744,0,31470,0,0,2.0,0
93720,0,43176,0,0,2.0,0
11235,0,46412,0,0,1.0,0
91803,0,58614,0,0,1.0,0
91316,0,300000,0,0,1.0,0
94102,0,21830,0,0,1.0,0
49048,0,26735,0,0,1.0,0
92104,0,54831,0,0,3.0,0
90001,0,30036,0,0,1.0,0
75019,0,300000,0,0,1.0,0
32117,0,25573,0,0,1.0,0
90008,0,70607,0,0,1.0,0
75025,0,300000,0,0,1.0,0
91335,0,59693,0,0,6.0,0
75149,0,43792,0,0,2.0,0
90066,0,116703,0,0,2.0,0
60040,0,64282,0,0,1.0,0
91204,0,55120,0,0,3.0,0
60804,0,35830,0,0,2.0,0
22202,0,113550,0,0,2.0,0
10310,0,38803,0,0,1.0,0
11435,0,66568,0,0,1.0,0
90604,0,62108,0,0,1.0,0
91406,0,39263,0,0,2.0,0
91324,0,44427,0,0,4.0,0
60163,0,35043,0,0,1.0,0
94124,0,92794,0,0,1.0,0
90631,0,72539,0,0,2.0,0
77304,0,64826,0,0,1.0,0
77502,0,34116,0,0,2.0,0
77058,0,300000,0,0,1.0,0
90026,0,93139,0,0,2.0,0
10456,0,17622,0,0,1.0,0
60087,0,39088,0,0,1.0,0
91732,0,57351,0,0,2.0,0
75051,0,46591,0,0,2.0,0
90706,0,300000,0,0,3.0,0
10304,0,50258,0,0,1.0,0
20109,0,50724,0,0,3.0,0
75060,0,31748,0,0,1.0,0
43950,0,46690,0,0,1.0,0
11218,0,44950,0,0,1.0,0
90275,0,105522,0,0,2.0,0
10550,0,50932,0,0,1.0,0
32308,0,42408,0,0,1.0,0
90248,0,300000,0,0,1.0,0
77345,0,86673,0,0,1.0,0
60053,0,300000,0,0,1.0,0
90405,0,46977,0,0,1.0,0
90033,0,300000,0,0,2.0,0
75071,0,82641,0,0,6.0,0
77096,0,133447,0,0,2.0,0
10468,0,36911,0,0,1.0,0
90024,0,91139,0,0,5.0,0
90063,0,52980,0,0,2.0,0
60031,0,300000,0,0,1.0,0
11234,0,100578,0,0,1.0,0
20151,0,300000,0,0,2.0,0
11104,0,67771,0,0,2.0,0
60005,0,83407,0,0,1.0,0
90065,0,300000,0,0,2.0,0
20170,0,300000,0,0,4.0,0
90804,0,39139,0,0,4.0,0
75043,0,62805,0,0,2.0,0
32063,0,43196,0,0,1.0,0
90270,0,21049,0,0,1.0,0
32118,0,28511,0,0,3.0,0
75075,0,26215,0,0,1.0,0
60625,0,65824,0,0,2.0,0
77338,0,60475,0,0,4.0,0
20165,0,115029,0,0,2.0,0
91340,0,66670,0,0,1.0,0
90249,0,52730,0,0,2.0,0
32068,0,49944,0,0,2.0,0
22191,0,300000,0,0,4.0,0
90247,0,35604,0,0,3.0,0
91764,0,44939,0,0,1.0,0
91401,0,54369,0,0,1.0,0
11216,0,43209,0,0,1.0,0
94133,0,82929,0,0,1.0,0
32084,0,60742,0,0,1.0,0
60638,0,53244,0,0,1.0,0
77034,0,39263,0,0,1.0,0
11361,0,0,0,0,1.0,0
60641,0,38893,0,0,2.0,0
93706,0,18241,0,0,1.0,0
11368,0,72674,0,0,1.0,0
10021,0,0,0,0,1.0,0
91001,0,300000,0,0,2.0,0
10704,0,300000,0,0,1.0,0
10470,0,52788,0,0,1.0,0
60104,0,300000,0,0,1.0,0
10463,0,24253,0,0,2.0,0
92845,0,300000,0,0,1.0,0
90031,0,27902,0,0,1.0,0
94014,0,74953,0,0,1.0,0
11354,0,57563,0,0,1.0,0
93291,0,25640,0,0,1.0,0
90815,0,63316,0,0,2.0,0
60707,0,300000,0,0,1.0,0
75211,0,23286,0,0,4.0,0
10065,0,118775,0,0,1.0,0
60077,0,60332,0,0,1.0,0
91101,0,43316,0,0,1.0,0
75006,0,79305,0,0,3.0,0
90068,0,98295,0,0,1.0,0
75230,0,108288,0,0,1.0,0
