Name,Type,Address,Zip Code
"('Maacs Grill',)",burgers,"('8150 N Macarthur Blvd',)","('75063',)"
"('Panera Bread',)",sandwiches,"('7600 N MacArthur Blvd',)","('75063',)"
"(""Jimmy John's"",)",sandwiches,"('6450 N MacArthur Blvd',)","('75039',)"
"(""Aunt Cissy's Kitchen and Catering"",)",catering,"(""2824 N O'Connor Rd"",)","('75062',)"
"('STOP-N-GO GYROS',)",greek,"('2460 Lacy Ln',)","('75006',)"
"('Longhorn Icehouse',)",bars,"('1901 W Northwest Hwy',)","('75220',)"
"('Lambertis Ristorante & Wine Bar',)",wine_bars,"('7701 N MacArthur Blvd',)","('75063',)"
"('Jack in the Box',)",hotdogs,"('2452 Luna Rd',)","('75006',)"
"('Dos Bros Tacos',)",tacos,"('901 Beltline Rd',)","('75040',)"
"('Chick-fil-A',)",hotdogs,"('2617 Lakeview Pkwy',)","('75088',)"
"('Chipotle Mexican Grill',)",mexican,"('4170 Lavon Dr',)","('75040',)"
"('Main Street Deli',)",delis,"('520 Main St',)","('75040',)"
"(""Scotty P's"",)",burgers,"('4280 Lavon Dr',)","('75040',)"
"('Burger Island',)",burgers,"('1529 W Buckingham',)","('75042',)"
"('Panda Express',)",chinese,"('5345 North Garland Ave',)","('75040',)"
"(""Braum's"",)",icecream,"('2802 Lavon Dr',)","('75040',)"
"('Taco Bell',)",hotdogs,"('502 S Garland Ave',)","('75040',)"
"('Whataburger',)",burgers,"('1506 W Buckingham Blvd',)","('75042',)"
"('Dairy Queen',)",hotdogs,"('1926 South 1st Street',)","('75040',)"
"(""Wendy's"",)",burgers,"('5235 N. Garland Rd.',)","('75040',)"
"('TGI Fridays',)",tradamerican,"('220 Coneflower Dr',)","('75040',)"
"(""Auntie Anne's"",)",hotdogs,"('295 Cedar Sage Dr',)","('75040',)"
"('Panera Bread',)",sandwiches,"('200 Town Center Blvd',)","('75040',)"
"('Taco Bell',)",mexican,"('5322 N Garland Ave',)","('75040',)"
"('KFC',)",hotdogs,"('1430 W Buckingham Rd',)","('75042',)"
"('Burger King',)",burgers,"('106 S 1st St',)","('75040',)"
"(""McDonald's"",)",hotdogs,"('119 E Buckingham',)","('75040',)"
"('Jack in the Box',)",hotdogs,"('1382 Belt Line Rd',)","('75040',)"
"('Mexicali Cafe And Cantina',)",mexican,"('1456 Belt Line Rd',)","('75044',)"
"('Taco Bueno',)",mexican,"('5320 Texas 78',)","('75048',)"
"(""Wendy's"",)",burgers,"('1905 Garland Ave',)","('75040',)"
"(""Chili's"",)",bars,"('3271 N President George Bush Hwy',)","('75040',)"
"('Salad and Go',)",salad,"('5010 State Hwy 78-N',)","('75040',)"
"('Whataburger',)",hotdogs,"('2500 Lakeview Pkwy',)","('75088',)"
"('Burger King',)",hotdogs,"('4940 N Garland Ave',)","('75040',)"
"(""Arby's"",)",hotdogs,"('4950 North Garland Avenue',)","('75234',)"
"('Pollo Regio',)",mexican,"('1440 W Walnut St',)","('75042',)"
"('Arbys',)",hotdogs,"('2625 Lakeview Pkwy',)","('75088',)"
"('Sonic Drive-In',)",hotdogs,"('5020 N Garland Ave',)","('75040',)"
"('Buffalo Wild Wings',)",chicken_wings,"('5125 George Bush Fwy',)","('75040',)"
"('Pizza Hut',)",pizza,"('1449 W Buckingham Rd',)","('75042',)"
"(""McDonald's"",)",hotdogs,"('1404 W Walnut',)","('75042',)"
"('Whataburger',)",burgers,"('5060 State Hwy 78',)","('75048',)"
"(""Church's Chicken"",)",hotdogs,"('2002 Highway 66',)","('75040',)"
"(""Wendy's"",)",hotdogs,"('2509 Lakeview Pkwy',)","('75088',)"
"('Garland Cafe',)",tradamerican,"('2334 W Buckingham Rd',)","('75042',)"
"(""Dickey's Barbecue Pit"",)",bbq,"('1413 W Buckingham Rd',)","('75042',)"
"('Sonic Drive-In',)",burgers,"('625 Town Square Blvd',)","('75040',)"
"('Jack in the Box',)",hotdogs,"('335 S Garland Ave',)","('75040',)"
"('El Paisa Cocina Mexicana',)",tex-mex,"('2227 W Walnut St',)","('75042',)"
"('Subway',)",sandwiches,"('3046 Lavon Dr',)","('75040',)"
"(""Cristina's Fine Mexican Restaurant - Garland"",)",mexican,"('4170 Lavon Dr',)","('75040',)"
"('Taco Bueno',)",hotdogs,"('1936 S 1st St',)","('75040',)"
"(""Houlihan's"",)",bars,"('660 Town Center Blvd',)","('75040',)"
"(""Domino's Pizza"",)",pizza,"('1529 W Buckingham Rd',)","('75042',)"
"('QuikTrip',)",servicestations,"('131 Lavon Dr',)","('75040',)"
"('Gloria’s Latin Cuisine',)",tex-mex,"('360 Coneflower Dr',)","('75040',)"
"('Red Robin Gourmet Burgers and Brews',)",burgers,"('5031 N Garland Ave',)","('75044',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('3040 Broadway Blvd',)","('75041',)"
"(""Arby's"",)",hotdogs,"('1902 Northwest Hwy',)","('75041',)"
"('Panda Express',)",hotdogs,"('1360 W Centerville Rd.',)","('75041',)"
"('Pollo Regio',)",mexican,"('11322 Garland Rd',)","('75218',)"
"('Taqueria El Primo',)",mexican,"('3345 Broadway Blvd',)","('75043',)"
"('Jack in the Box',)",hotdogs,"('3101 S 1st St',)","('75041',)"
"(""Braum's"",)",icecream,"('1815 Nw Hwy',)","('75041',)"
"(""Wendy's"",)",burgers,"('11711 E Nw Highway',)","('75218',)"
"('Whataburger',)",burgers,"('725 E Centerville Rd',)","('75041',)"
"('Main Street Cafe',)",tradamerican,"('627 W Main St',)","('75040',)"
"('Las Morenas Tacos',)",foodtrucks,"('4616 Northwest Hwy',)","('75043',)"
"('Blacksmoke BBQ & Grill',)",bbq,"('2121 W Northwest Hwy',)","('75041',)"
"('Taco Bell',)",hotdogs,"('502 S Garland Ave',)","('75040',)"
"('Dairy Queen',)",hotdogs,"('1926 South 1st Street',)","('75040',)"
"('Trompo Taqueria & Burgers',)",tacos,"('3032 Broadway Blvd',)","('75041',)"
"('Taco Cabana',)",mexican,"('12475 E NW Hwy',)","('75228',)"
"('Sazon Mexican Home Cooking',)",mexican,"('3035 S Shiloh Rd',)","('75041',)"
"(""Ernesto's Mexican Restaurant"",)",mexican,"('1518 Northwest Hwy',)","('75041',)"
"('Main Street Deli',)",delis,"('520 Main St',)","('75040',)"
"('Twisted Trompo',)",mexican,"('3036 Broadway Blvd',)","('75041',)"
"('Burger King',)",hotdogs,"('11404 E Northwest Hwy',)","('75218',)"
"('Taco Bell',)",mexican,"('11441 Jupiter Road',)","('75218',)"
"('KFC',)",hotdogs,"('11333 Garland Rd',)","('75218',)"
"(""Alondra's Cuisine"",)",italian,"('1202 Northwest Hwy',)","('75041',)"
"(""Church's Chicken"",)",hotdogs,"('3028 S First St',)","('75042',)"
"(""Wendy's"",)",hotdogs,"('1310 W Centerville Road',)","('75041',)"
"('Yembol',)",african,"('12501 Nw Hwy',)","('75041',)"
"('Burger King',)",burgers,"('3215 Broadway Blvd',)","('75043',)"
"('Mexicali Restaurant',)",mexican,"('11277 E Northwest Hwy',)","('75238',)"
"(""Soulman's Bar-B-Que"",)",bbq,"('3410 Broadway Blvd',)","('75043',)"
"('Burger Island',)",burgers,"('1250 Northwest Hwy',)","('75041',)"
"(""McDonald's"",)",hotdogs,"('3205 S Garland',)","('75041',)"
"('Pizza Hut',)",pizza,"('2218 W Kingsley Rd',)","('75041',)"
"('Golden Chick',)",hotdogs,"('3330 Broadway Blvd',)","('75043',)"
"('Popeyes Louisiana Kitchen',)",chicken_wings,"('11360 E Northwest Hwy',)","('75238',)"
"(""McDonald's"",)",hotdogs,"('1404 W Walnut',)","('75042',)"
"('Jack in the Box',)",hotdogs,"('11404 Garland Rd',)","('75218',)"
"(""McDonald's"",)",burgers,"('1110 W Centerville',)","('75041',)"
"('Taco Bueno',)",hotdogs,"('1936 S 1st St',)","('75040',)"
"('Waffle House',)",breakfast_brunch,"('3109 S Jupiter Rd',)","('75041',)"
"(""McDonald's"",)",hotdogs,"('3285 Broadway Blvd',)","('75041',)"
"('Burger King',)",burgers,"('106 S 1st St',)","('75040',)"
"('Pollo Regio',)",mexican,"('1440 W Walnut St',)","('75042',)"
"('Sonic Drive-In',)",hotdogs,"('11921 East Nw Hwy',)","('75218',)"
"('Sonic Drive-In',)",hotdogs,"('3327 Broadway Blvd',)","('75043',)"
"(""Church's Chicken"",)",chicken_wings,"('2520 West Walnut',)","('75042',)"
"('Pinulito Chicken',)",chickenshop,"('10349 Ferguson Rd',)","('75228',)"
"('QuikTrip',)",servicestations,"('12100 E Northwest Hwy',)","('75218',)"
"('QuikTrip',)",servicestations,"('2010 S Shiloh Rd',)","('75042',)"
"('Sonic Drive-In',)",hotdogs,"('1800 Oates',)","('75150',)"
"(""Bo's Chicken & Seafood"",)",hotdogs,"('9792 Forest Ln',)","('75243',)"
"('Whataburger',)",burgers,"('1506 W Buckingham Blvd',)","('75042',)"
"('Taco Bell',)",mexican,"('11702 Plano Rd.',)","('75243',)"
"('Garland Cafe',)",tradamerican,"('2334 W Buckingham Rd',)","('75042',)"
"(""Church's Chicken"",)",chicken_wings,"('2520 West Walnut',)","('75042',)"
"('Papa Johns Pizza',)",pizza,"('2105 Buckingham Rd',)","('75081',)"
"('Main Street Deli',)",delis,"('520 Main St',)","('75040',)"
"('Egg Roll Cafe',)",chinese,"('4002 N Jupiter Rd',)","('75044',)"
"('El Paisa Cocina Mexicana',)",tex-mex,"('2227 W Walnut St',)","('75042',)"
"('Burger Island',)",burgers,"('1529 W Buckingham',)","('75042',)"
"(""Andy's Frozen Custard"",)",desserts,"('9655 Audelia Rd',)","('75238',)"
"('Whataburger',)",hotdogs,"('505 S Plano Rd',)","('75081',)"
"('Burger King',)",hotdogs,"('522 N Plano Rd',)","('75042',)"
"(""Lito's Kitchen"",)",sandwiches,"('2714 W Kingsley Rd',)","('75041',)"
"('Jack in the Box',)",hotdogs,"('9661 Skillman St',)","('75243',)"
"('Banh Mi 1',)",vietnamese,"('3212 N Jupiter Rd',)","('75044',)"
"('Pollo Regio',)",mexican,"('1440 W Walnut St',)","('75042',)"
"('Taco Cabana',)",mexican,"('11779 Plano Rd',)","('75243',)"
"('Beef House',)",diners,"('3110 Saturn Rd',)","('75041',)"
"('Taco Bueno',)",mexican,"('2113 E Belt Line Rd',)","('75081',)"
"(""McDonald's"",)",hotdogs,"('1404 W Walnut',)","('75042',)"
"('Burger Land',)",burgers,"('3035 Shiloh Rd',)","('75041',)"
"('Taco Bell',)",mexican,"('1606 E Belt Line Rd.',)","('75081',)"
"('Taco Bueno',)",mexican,"('850 W Buckingham Rd',)","('75040',)"
"('Firehouse Subs',)",hotdogs,"('1390 East Beltline Rd',)","('75081',)"
"('Panda Express',)",chinese,"('507 S. Plano Rd.',)","('75081',)"
"('Chick-fil-A',)",hotdogs,"('603 S Plano Rd',)","('75081',)"
"('El Ranchero',)",tex-mex,"('2515 Forest Ln',)","('75042',)"
"('Quoc Bao Bakery',)",bakeries,"('3419 W Walnut St',)","('75042',)"
"(""Wendy's"",)",hotdogs,"('9680 Audelia',)","('75238',)"
"('Blaze Pizza',)",salad,"('1450 E Belt Line Rd',)","('75081',)"
"('Sonic Drive-In',)",burgers,"('9609 Plano Rd',)","('75238',)"
"(""Ronnie's Catfish & More"",)",seafood,"('10729 Audelia Rd',)","('75238',)"
"('Pizza Hut',)",pizza,"('3725 W Walnut St',)","('75042',)"
"(""Domino's Pizza"",)",chicken_wings,"('9661 Audelia Rd',)","('75238',)"
"(""McDonald's"",)",hotdogs,"('11749 Plano Rd',)","('75243',)"
"('Funk Da Fried Fish & Chicken',)",seafood,"('9230 Skillman St',)","('75243',)"
"('Dos Bros Tacos',)",tacos,"('901 Beltline Rd',)","('75040',)"
"('Subway',)",sandwiches,"('10660 Plano Rd',)","('75238',)"
"('KFC',)",hotdogs,"('1430 W Buckingham Rd',)","('75042',)"
"('Ba Le Restaurant & Bakery',)",vietnamese,"('3526 W Walnut St',)","('75042',)"
"('Taco Bell',)",mexican,"('9820 Walnut Hill Ln',)","('75238',)"
"(""Long John Silver's"",)",hotdogs,"('1604 E Belt Line Rd',)","('75081',)"
"('Jack in the Box',)",hotdogs,"('1382 Belt Line Rd',)","('75040',)"
"('Sazon Mexican Home Cooking',)",mexican,"('3035 S Shiloh Rd',)","('75041',)"
"('Sonic Drive-In',)",hotdogs,"('10709 Audelia Rd',)","('75238',)"
"('Jack in the Box',)",hotdogs,"('335 S Garland Ave',)","('75040',)"
"('Waffle House',)",breakfast_brunch,"('3109 S Jupiter Rd',)","('75041',)"
"('Mexicali Cafe And Cantina',)",mexican,"('1456 Belt Line Rd',)","('75044',)"
"('QuikTrip',)",servicestations,"('2010 S Shiloh Rd',)","('75042',)"
"('Popeyes Louisiana Kitchen',)",hotdogs,"('5251 Rowlett Rd',)","('75088',)"
"('Dairy Queen',)",hotdogs,"('6310 Broadway Blvd',)","('75043',)"
"('Sonic Drive-In',)",icecream,"('801 East Interstate 30',)","('75043',)"
"(""Church's Chicken"",)",chicken_wings,"('5602 Broadway Blvd',)","('75043',)"
"(""Soulman's Bar-B-Que"",)",bbq,"('3410 Broadway Blvd',)","('75043',)"
"('Golden Chick',)",hotdogs,"('3330 Broadway Blvd',)","('75043',)"
"('Whataburger',)",burgers,"('725 E Centerville Rd',)","('75041',)"
"('Popeye’s Louisiana Kitchen',)",hotdogs,"('5724 Broadway Blvd',)","('75043',)"
"('Trompo Taqueria & Burgers',)",tacos,"('3032 Broadway Blvd',)","('75041',)"
"('Papa Johns Pizza',)",pizza,"('5952 Broadway Blvd',)","('75043',)"
"('Hooters',)",chicken_wings,"('4781 Bass Pro Dr',)","('75043',)"
"('Fit House Cafe',)",juicebars,"('3518 Lakeview Pkwy',)","('75088',)"
"('Pizza Hut',)",pizza,"('5338 Millertown Pike',)","('37924',)"
"('Waffle House',)",waffles,"('494 W I-30 Frontage Rd',)","('75043',)"
"(""Wendy's"",)",burgers,"('6161 Belt Line Rd',)","('75254',)"
"('Sonic Drive-In',)",hotdogs,"('3327 Broadway Blvd',)","('75043',)"
"('Circle K',)",servicestations,"('3601 Rowlett Rd',)","('75088',)"
"('Jack in the Box',)",hotdogs,"('1150 Us Highway 67',)","('75150',)"
"('Twisted Trompo',)",mexican,"('3036 Broadway Blvd',)","('75041',)"
"(""McDonald's"",)",hotdogs,"('3285 Broadway Blvd',)","('75041',)"
"('QuikTrip',)",servicestations,"('5825 Broadway Blvd',)","('75043',)"
"('Braums Ice Cream & Dairy Strs',)",icecream,"('3330 Broadway Blvd',)","('75043',)"
"(""Kiki's Authentic Mexican Restaurant"",)",mexican,"('3508 Lakeview Pkwy',)","('75088',)"
"(""Denny's"",)",diners,"('457 W Interstate 30',)","('75043',)"
"('La Piñita',)",tacos,"('3338 Broadway Blvd',)","('75043',)"
"('QuikTrip',)",servicestations,"('4451 N Galloway Ave',)","('75150',)"
"('Subway',)",sandwiches,"('5970 Broadway Blvd',)","('75043',)"
"('Subway',)",sandwiches,"('3322 S Broadway',)","('75043',)"
"('Subway',)",sandwiches,"('3366 Lakeview Pkwy',)","('75088',)"
"('Jack in the Box',)",hotdogs,"('1382 Belt Line Rd',)","('75040',)"
"('Buffalo Wild Wings',)",chicken_wings,"('5125 George Bush Fwy',)","('75040',)"
"(""McDonald's"",)",coffee,"('190 Shiloh',)","('75044',)"
"('Sonic Drive-In',)",hotdogs,"('6130 N Jupiter Rd',)","('75044',)"
"('Burger Island',)",burgers,"('1529 W Buckingham',)","('75042',)"
"('Firehouse Subs',)",sandwiches,"('3003 N President George Bush Hwy',)","('75040',)"
"('Main Street Cafe',)",tradamerican,"('627 W Main St',)","('75040',)"
"(""McDonald's"",)",hotdogs,"('2198 E Arapaho Rd',)","('75081',)"
"('Banh Mi 1',)",vietnamese,"('3212 N Jupiter Rd',)","('75044',)"
"('Papa Johns Pizza',)",pizza,"('2376 Lavon Dr',)","('75040',)"
"('Whataburger',)",burgers,"('2545 Firewheel Pkwy',)","('75040',)"
"(""Cheddar's Scratch Kitchen"",)",tradamerican,"('5445 N President George Bush Hwy',)","('75044',)"
"(""Scotty P's"",)",burgers,"('4280 Lavon Dr',)","('75040',)"
"(""McDonald's"",)",hotdogs,"('3310 Lavon Dr',)","('75040',)"
"('KFC',)",hotdogs,"('1430 W Buckingham Rd',)","('75042',)"
"('Red Robin Gourmet Burgers and Brews',)",burgers,"('5031 N Garland Ave',)","('75044',)"
"('Salad and Go',)",salad,"('5010 State Hwy 78-N',)","('75040',)"
"(""Wendy's"",)",burgers,"('3232 Lavon Drive',)","('75040',)"
"('Panera Bread',)",sandwiches,"('200 Town Center Blvd',)","('75040',)"
"('Taco Bueno',)",mexican,"('2113 E Belt Line Rd',)","('75081',)"
"(""Matt's Rancho Martinez"",)",tex-mex,"('5085 George Bush Hwy',)","('75040',)"
"(""Braum's"",)",icecream,"('2802 Lavon Dr',)","('75040',)"
"(""McDonald's"",)",hotdogs,"('1404 W Walnut',)","('75042',)"
"('Taco Bell',)",mexican,"('3178 Lavon Dr.',)","('75040',)"
"('Garland Cafe',)",tradamerican,"('2334 W Buckingham Rd',)","('75042',)"
"(""Auntie Anne's"",)",hotdogs,"('295 Cedar Sage Dr',)","('75040',)"
"(""Church's Chicken"",)",chicken_wings,"('2520 West Walnut',)","('75042',)"
"(""Jersey Mike's Subs"",)",sandwiches,"('2040 E President George Bush Hwy',)","('75082',)"
"('Taco Bueno',)",mexican,"('5320 Texas 78',)","('75048',)"
"('Pollo Regio',)",mexican,"('1440 W Walnut St',)","('75042',)"
"('Pizza Hut',)",pizza,"('6850 N Shiloh Rd',)","('75044',)"
"(""Chili's"",)",bars,"('3271 N President George Bush Hwy',)","('75040',)"
"('Papa Johns Pizza',)",pizza,"('2105 Buckingham Rd',)","('75081',)"
"('Olive Garden Italian Restaurant',)",italian,"('4840 N George Bush Hwy',)","('75040',)"
"('On The Border Mexican Grill & Cantina - Garland',)",tex-mex,"('4970 N George Bush Frwy',)","('75040',)"
"('TGI Fridays',)",tradamerican,"('220 Coneflower Dr',)","('75040',)"
"('Jack in the Box',)",hotdogs,"('3480 Arapaho Rd',)","('75044',)"
"('Pizza Hut',)",pizza,"('1449 W Buckingham Rd',)","('75042',)"
"('Hot Pancakes',)",breakfast_brunch,"('3601 N Jupiter Rd',)","('75082',)"
"('QuikTrip',)",servicestations,"('3011 N Shiloh Rd',)","('75044',)"
"(""Dickey's Barbecue Pit"",)",bbq,"('1413 W Buckingham Rd',)","('75042',)"
"(""Tony's Mexican Cocina"",)",mexican,"('3009 Apollo Rd',)","('75044',)"
"('El Paisa Cocina Mexicana',)",tex-mex,"('2227 W Walnut St',)","('75042',)"
"('Whataburger',)",burgers,"('5060 State Hwy 78',)","('75048',)"
"(""McDonald's"",)",hotdogs,"('119 E Buckingham',)","('75040',)"
"('Liberty Burger - Richardson',)",burgers,"('3617 Shire Blvd',)","('75082',)"
"('BBQ King Restaurant',)",pakistani,"('3112 N Jupiter Dr',)","('75044',)"
"('Bleachers Sports Grill',)",tradamerican,"('3402 Arapaho Rd',)","('75044',)"
"(""Domino's Pizza"",)",pizza,"('1529 W Buckingham Rd',)","('75042',)"
"(""Cristina's Fine Mexican Restaurant - Garland"",)",mexican,"('4170 Lavon Dr',)","('75040',)"
"('Dos Primos Taqueria and Restaurant',)",mexican,"('335 S Story Rd',)","('75060',)"
"(""Long John Silver's"",)",seafood,"('400 W Irving Blvd',)","('75060',)"
"('QuikTrip',)",convenience,"('1110 N Beltline rd',)","('75050',)"
"('Jack in the Box',)",burgers,"('101 E Main St',)","('75050',)"
"(""Church's Chicken"",)",chicken_wings,"('901 E Main',)","('75050',)"
"(""McDonald's"",)",hotdogs,"('302 W Irving Blvd',)","('75060',)"
"('Pizza Hut',)",pizza,"('2335 W Shady Grove Rd',)","('75060',)"
"(""Don Juan's Romantic Mexican Food"",)",mexican,"('325 E Main St',)","('75050',)"
"('Sonic Drive-In',)",hotdogs,"('1310 W Pioneer',)","('75061',)"
"('Pizza Hut',)",pizza,"('950 S Carrier Pkwy',)","('75051',)"
"(""Monterey's Little Mexico"",)",mexican,"('602 Dalworth St',)","('75050',)"
"('Taco Bell',)",mexican,"('1022 W Shady Grove Rd',)","('75060',)"
"('Subway',)",sandwiches,"('121 E Main St',)","('75050',)"
"(""Church's Chicken"",)",chicken_wings,"(""501 N O'Connor Rd"",)","('75061',)"
"('QuikTrip',)",convenience,"('1206 W Main St',)","('75050',)"
"('Subway',)",sandwiches,"('510 S Carrier Pkwy',)","('75051',)"
"('Subway',)",sandwiches,"('2310 W Shady Grove Rd',)","('75060',)"
"('Jack in the Box',)",hotdogs,"('502 N O Connor Rd',)","('75061',)"
"('Fruteria Sonrisas',)",icecream,"('1121 W Pioneer Dr',)","('75061',)"
"('Krispy Krunchy Chicken, Oconnor foodcourt',)",tradamerican,"('901 N Oconnor Rd',)","('75061',)"
"('Subway',)",sandwiches,"('821 N Beltline',)","('75061',)"
"('Tacos Azteca',)",mexican,"('3705 S Carrier',)","('75052',)"
"(""McDonald's"",)",hotdogs,"('102 W Hwy 303',)","('75051',)"
"('Papa Johns Pizza',)",pizza,"('1625 S Beltline',)","('75051',)"
"(""Church's Chicken"",)",hotdogs,"('1821 W Tarrant Rd',)","('75050',)"
"('Burger King',)",burgers,"('915 N Beltline Rd',)","('75050',)"
"(""Braum's"",)",icecream,"('500 E Pioneer Pkwy',)","('75051',)"
"('Burger King',)",burgers,"('850 E Pioneer Pkwy',)","('75051',)"
"('KFC',)",hotdogs,"('301 W Highway 303',)","('75051',)"
"(""Wendy's"",)",burgers,"('1130 Arkansas Ln',)","('75052',)"
"(""Jimmy John's"",)",sandwiches,"('1215 Arkansas Ln',)","('75052',)"
"('A&W Restaurant',)",seafood,"('680 W Hwy 303',)","('75051',)"
"(""Church's Chicken"",)",chicken_wings,"('401 W Hwy 303',)","('75051',)"
"('Chipotle Mexican Grill',)",hotdogs,"('1220 Arkansas Ln',)","('75052',)"
"('Salata',)",salad,"('3150 S State Hwy 161',)","('75052',)"
"('Pizza Hut',)",pizza,"('950 S Carrier Pkwy',)","('75051',)"
"('Sonic Drive-In',)",hotdogs,"('210 West Pioneer',)","('75051',)"
"('Jack in the Box',)",burgers,"('101 E Main St',)","('75050',)"
"('Chick-fil-A',)",hotdogs,"('1225 W Pioneer Pkwy',)","('75051',)"
"(""Church's Chicken"",)",chicken_wings,"('901 E Main',)","('75050',)"
"('Guatta-Ritto',)",tacos,"('421 W Pioneer Pkwy',)","('75051',)"
"('Taco Bell',)",mexican,"('3192 State Hwy 161',)","('75052',)"
"('Wingstop',)",chicken_wings,"('419 E Pioneer Pkwy',)","('75051',)"
"('Zero Degrees - Grand Prairie',)",bubbletea,"('3166 State Hwy 161',)","('75052',)"
"('Subway',)",sandwiches,"('1625 S Beltline Rd',)","('75051',)"
"('QuikTrip',)",servicestations,"('1005 W Pioneer Pkwy',)","('75051',)"
"(""Don Juan's Romantic Mexican Food"",)",mexican,"('325 E Main St',)","('75050',)"
"('Raising Cane’s Chicken Fingers',)",hotdogs,"('3158 State Hwy 161',)","('75052',)"
"('Mr. Philly',)",cheesesteaks,"('3725 S Carrier Pkwy',)","('75052',)"
"(""Monterey's Little Mexico"",)",mexican,"('602 Dalworth St',)","('75050',)"
"('Subway',)",sandwiches,"('455 W Pioneer Pkwy',)","('75051',)"
"('Pizza Hut',)",pizza,"('3502 S Carrier Pkwy',)","('75052',)"
"('Subway',)",sandwiches,"('121 E Main St',)","('75050',)"
"('Jack in the Box',)",tacos,"('3146 S State Hwy 161',)","('75052',)"
"('Rio Bravo Grand Prairie',)",mexican,"('425 W Pioneer Pkwy',)","('75051',)"
"('QuikTrip',)",convenience,"('1206 W Main St',)","('75050',)"
"('Sonic Drive-In',)",hotdogs,"('3738 S Carrier Pkwy',)","('75052',)"
"('QuikTrip',)",convenience,"('1110 N Beltline rd',)","('75050',)"
"('Subway',)",sandwiches,"('510 S Carrier Pkwy',)","('75051',)"
"('QuikTrip',)",convenience,"('3768 S Carrier Pkwy',)","('75052',)"
"('KFC',)",hotdogs,"('2559 Sara Jane Pkwy',)","('75052',)"
"(""McDonald's"",)",hotdogs,"('308 Westchase Dr',)","('75052',)"
"(""Wendy's"",)",burgers,"('2964 W Camp Wisdom Road',)","('75052',)"
"('QuikTrip',)",servicestations,"('4005 Lake Ridge Pkwy',)","('75052',)"
"('Circle K',)",convenience,"('2501 SE Green Oaks Blvd',)","('76018',)"
"('circle k',)",convenience,"('3980 S Belt Line Rd',)","('75052',)"
"('Mason Chicken & Seafood',)",chicken_wings,"('3950 S Carrier Pkwy',)","('75052',)"
"('Burger King',)",burgers,"('5060 S State Highway 360',)","('75052',)"
"(""Wendy's"",)",hotdogs,"('2554 W Interstate 20',)","('75052',)"
"('Papa Johns Pizza',)",pizza,"('5145 Lake Ridge Pkwy',)","('75052',)"
"(""McDonald's"",)",hotdogs,"('2225 W I-20',)","('75052',)"
"('Go Loco Street Tacos & Burritos',)",hotdogs,"('3051 Mayfield Rd',)","('75052',)"
"('QuikTrip',)",servicestations,"('2451 E Sublett rd',)","('76018',)"
"('Jack in the Box',)",hotdogs,"('2401 Se Green Oaks Blvd',)","('76018',)"
"(""Cheddar's Scratch Kitchen"",)",comfortfood,"('4106 S Carrier Pkwy',)","('75052',)"
"(""McDonald's"",)",hotdogs,"('3902 S Great Sw Pkwy',)","('75052',)"
"('Panera Bread',)",sandwiches,"('4125 S. Carrier Pkwy',)","('75052',)"
"('Mr. Philly',)",cheesesteaks,"('3725 S Carrier Pkwy',)","('75052',)"
"('Pizza Hut',)",pizza,"('3502 S Carrier Pkwy',)","('75052',)"
"('Taco Bell',)",mexican,"('3192 State Hwy 161',)","('75052',)"
"('Pizza Hut',)",pizza,"('3040 Camp Wisdom Rd',)","('75052',)"
"('QuikTrip',)",convenience,"('3768 S Carrier Pkwy',)","('75052',)"
"(""Auntie Anne's"",)",pretzels,"('2950 W Interstate 20',)","('75052',)"
"('Raising Cane’s Chicken Fingers',)",hotdogs,"('3158 State Hwy 161',)","('75052',)"
"('Subway',)",sandwiches,"('3040 Camp Wisdom Rd',)","('76002',)"
"('Chickenow',)",chicken_wings,"('2950 Interstate 20 Frontage Rd',)","('75052',)"
"('Sonic Drive-In',)",hotdogs,"('3738 S Carrier Pkwy',)","('75052',)"
"('Sonic Drive-In',)",hotdogs,"('2991 S Highway 360',)","('75052',)"
"('Burger King',)",hotdogs,"('5917-5961 State Hwy 360',)","('',)"
"('Whataburger',)",burgers,"('3360 S Watson Rd',)","('76014',)"
"(""Chili's"",)",tradamerican,"('412 Westchase Dr',)","('75052',)"
"('Golden Corral Buffet & Grill',)",buffets,"('2820 I-20 West',)","('75052',)"
"('Pizza Hut',)",pizza,"('3400 S Watson Rd',)","('76014',)"
"('Buffalo Wild Wings',)",tradamerican,"('2315 Interstate 20 W',)","('75052',)"
"('Subway',)",sandwiches,"('4010 Great Southwest Pkwy',)","('75052',)"
"('Subway',)",sandwiches,"('2501 E Mayfield',)","('76014',)"
"('Panda Express',)",hotdogs,"('5667 State Highway 121',)","('75056',)"
"(""McDonald's"",)",hotdogs,"('4640 State Highway 121',)","('75056',)"
"(""Wendy's"",)",burgers,"('5309 S.H. 121',)","('75056',)"
"(""Chili's"",)",bars,"('4570 State Hwy 121',)","('75056',)"
"('Bonchon Colony',)",chicken_wings,"('4940 SH-121',)","('75056',)"
"('Zoes Kitchen',)",mediterranean,"('4600 Sh 121',)","('75056',)"
"('Taco Bell',)",mexican,"('3561 Plano Parkway',)","('75056',)"
"('Burger King',)",burgers,"('3700 Main St',)","('75056',)"
"('Papa Johns Pizza',)",pizza,"('4300 Main St',)","('75056',)"
"('QuikTrip',)",convenience,"('4850 Main St',)","('75056',)"
