State_ab,Zip_Code
CA,95320
CA,95322
CA,95324
CA,95326
CA,95330
CA,95331
CA,95334
CA,95336
CA,95340
CA,95341
CA,95344
CA,95348
CA,95350
CA,95351
CA,95354
CA,95355
CA,95357
CA,95358
CA,95360
CA,95361
CA,95363
CA,95366
CA,95367
CA,95370
CA,95376
CA,95377
CA,95379
CA,95380
CA,95381
CA,95382
CA,95387
CA,95389
CA,95401
CA,95403
CA,95404
CA,95405
CA,95407
CA,95409
CA,95421
CA,95422
CA,95423
CA,95425
CA,95436
CA,95437
CA,95442
CA,95446
CA,95448
CA,95451
CA,95452
CA,95453
CA,95462
CA,95468
CA,95470
CA,95472
CA,95476
CA,95480
CA,95482
CA,95490
CA,95492
CA,95501
CA,95502
CA,95503
CA,95514
CA,95519
CA,95521
CA,95526
CA,95531
CA,95538
CA,95540
CA,95546
CA,95560
CA,95562
CA,95565
CA,95570
CA,95573
CA,95603
CA,95605
CA,95608
CA,95610
CA,95614
CA,95616
CA,95620
CA,95621
CA,95624
CA,95627
CA,95628
CA,95630
CA,95632
CA,95636
CA,95638
CA,95640
CA,95642
CA,95648
CA,95650
CA,95655
CA,95660
CA,95661
CA,95662
CA,95667
CA,95670
CA,95673
CA,95677
CA,95678
CA,95682
CA,95684
CA,95687
CA,95688
CA,95691
CA,95692
CA,95694
CA,95695
CA,95701
CA,95713
CA,95722
CA,95736
CA,95746
CA,95747
CA,95757
CA,95758
CA,95762
CA,95765
CA,95776
CA,95814
CA,95815
CA,95816
CA,95817
CA,95818
CA,95819
CA,95820
CA,95821
CA,95822
CA,95823
CA,95824
CA,95825
CA,95826
CA,95827
CA,95828
CA,95829
CA,95831
CA,95832
CA,95833
CA,95834
CA,95835
CA,95838
CA,95841
CA,95842
CA,95843
CA,95864
CA,95901
CA,95903
CA,95916
CA,95922
CA,95925
CA,95926
CA,95927
CA,95928
CA,95936
CA,95939
CA,95945
CA,95946
CA,95947
CA,95948
CA,95949
CA,95951
CA,95953
CA,95954
CA,95959
CA,95961
CA,95965
CA,95966
CA,95968
CA,95969
CA,95970
CA,95971
CA,95973
CA,95987
CA,95988
CA,95991
CA,95993
CA,96001
CA,96002
CA,96003
CA,96007
CA,96008
CA,96009
CA,96011
CA,96015
CA,96020
CA,96021
CA,96022
CA,96025
CA,96028
CA,96029
CA,96056
CA,96059
CA,96064
CA,96080
CA,96087
CA,96088
CA,96091
CA,96094
CA,96097
CA,96113
CA,96114
CA,96117
CA,96123
CA,96130
CA,96134
CA,96150
CA,96161
CA,97635
