State_ab,Zip_Code
NY,13158
NY,13159
NY,13163
NY,13165
NY,13202
NY,13203
NY,13204
NY,13205
NY,13206
NY,13207
NY,13208
NY,13209
NY,13210
NY,13212
NY,13214
NY,13215
NY,13219
NY,13221
NY,13224
NY,13309
NY,13317
NY,13325
NY,13326
NY,13335
NY,13340
NY,13346
NY,13350
NY,13357
NY,13403
NY,13407
NY,13408
NY,13409
NY,13411
NY,13413
NY,13416
NY,13420
NY,13421
NY,13433
NY,13438
NY,13439
NY,13440
NY,13452
NY,13456
NY,13460
NY,13475
NY,13478
NY,13490
NY,13492
NY,13501
NY,13502
NY,13601
NY,13605
NY,13612
NY,13617
NY,13619
NY,13622
NY,13625
NY,13626
NY,13630
NY,13634
NY,13637
NY,13642
NY,13646
NY,13656
NY,13660
NY,13661
NY,13662
NY,13669
NY,13676
NY,13732
NY,13733
NY,13743
NY,13748
NY,13750
NY,13753
NY,13760
NY,13776
NY,13778
NY,13787
NY,13790
NY,13802
NY,13803
NY,13808
NY,13815
NY,13820
NY,13830
NY,13842
NY,13845
NY,13849
NY,13850
NY,13856
NY,13862
NY,13865
NY,13901
NY,13903
NY,13904
NY,13905
NY,14001
NY,14004
NY,14005
NY,14006
NY,14009
NY,14011
NY,14020
NY,14028
NY,14031
NY,14043
NY,14047
NY,14048
NY,14051
NY,14052
NY,14058
NY,14063
NY,14067
NY,14070
NY,14072
NY,14075
NY,14085
NY,14086
NY,14092
NY,14094
NY,14108
NY,14111
NY,14120
NY,14127
NY,14131
NY,14141
NY,14150
NY,14167
NY,14171
NY,14174
NY,14201
NY,14202
NY,14204
NY,14206
NY,14207
NY,14208
NY,14209
NY,14211
NY,14212
NY,14213
NY,14214
NY,14215
NY,14216
NY,14217
NY,14218
NY,14219
NY,14220
NY,14221
NY,14223
NY,14224
NY,14225
NY,14226
NY,14228
NY,14303
NY,14304
NY,14305
NY,14411
NY,14414
NY,14420
NY,14424
NY,14428
NY,14433
NY,14437
NY,14445
NY,14450
NY,14456
NY,14467
NY,14468
NY,14469
NY,14470
NY,14471
NY,14472
NY,14476
NY,14482
NY,14485
NY,14487
NY,14489
NY,14510
NY,14513
NY,14516
NY,14517
NY,14520
NY,14521
NY,14522
NY,14525
NY,14526
NY,14527
NY,14530
NY,14534
NY,14543
NY,14548
NY,14559
NY,14564
NY,14569
NY,14580
NY,14586
NY,14589
NY,14590
NY,14605
NY,14606
NY,14607
NY,14608
NY,14609
NY,14610
NY,14611
NY,14612
NY,14613
NY,14614
NY,14615
NY,14616
NY,14617
NY,14618
NY,14620
NY,14621
NY,14622
NY,14624
NY,14625
NY,14626
NY,14701
NY,14706
NY,14711
NY,14719
NY,14727
NY,14733
NY,14737
NY,14738
NY,14743
NY,14757
NY,14760
NY,14767
NY,14777
NY,14779
NY,14787
NY,14801
NY,14804
NY,14806
NY,14810
NY,14813
NY,14814
NY,14823
NY,14826
NY,14830
NY,14837
NY,14843
NY,14845
NY,14850
NY,14865
NY,14870
NY,14873
NY,14880
NY,14881
NY,14882
NY,14889
NY,14891
NY,14892
NY,14895
NY,14901
NY,14904
NY,14905
NY,16701
NY,16920
